SIP_ID,Date,rm_id,client_id,SIP_Status,SIP_Amount
SIP_005609,2026-05-12,RM_0015,CL_00394,Paused,42611.27
SIP_005665,2026-06-08,RM_0053,CL_00782,Paused,19856.58
SIP_000364,2026-05-14,RM_0060,CL_00344,Paused,32093.67
SIP_000134,2026-04-15,RM_0041,CL_00363,Stopped,33120.9
SIP_003460,2026-05-27,RM_0062,CL_00523,Stopped,29069.89
SIP_002518,2026-07-01,RM_0043,CL_00400,Stopped,26882.25
SIP_003435,2026-04-16,RM_0033,CL_00664,Active,11185.23
SIP_005133,2026-04-14,RM_0043,CL_00033,Active,36302.83
SIP_005995,2026-06-28,RM_0056,CL_00718,Paused,47106.14
SIP_001787,2026-05-13,RM_0002,CL_00161,Active,43235.34
SIP_003914,2026-05-18,RM_0027,CL_00097,Active,8264.65
SIP_005057,2026-04-20,RM_0006,CL_00405,Active,36137.79
SIP_004501,2026-04-24,RM_0053,CL_00131,Active,23347.85
SIP_000413,2026-06-28,RM_0009,CL_00339,Stopped,47272.37
SIP_000928,2026-04-09,RM_0016,CL_00246,Active,16155.65
SIP_002670,2026-06-15,RM_0028,CL_00143,Paused,32252.29
SIP_000097,2026-06-07,RM_0041,CL_00497,Stopped,22213.56
SIP_004793,2026-05-29,RM_0012,CL_00374,Paused,37652.45
SIP_005891,2026-05-01,RM_0045,CL_00558,Active,28432.04
SIP_000122,2026-04-25,RM_0002,CL_00403,Stopped,9778.58
SIP_003535,2026-06-08,RM_0028,CL_00549,Paused,49178.66
SIP_001070,2026-05-05,RM_0015,CL_00720,Active,6089.49
SIP_002885,2026-06-08,RM_0015,CL_00437,Active,16614.92
SIP_005656,2026-05-18,RM_0004,CL_00661,Paused,22693.18
SIP_002399,2026-04-18,RM_0049,CL_00766,Stopped,39062.06
SIP_000662,2026-05-17,RM_0031,CL_00057,Active,28512.79
SIP_000756,2026-04-24,RM_0039,CL_00378,Paused,6989.23
SIP_005076,2026-04-26,RM_0039,CL_00374,Active,27472.87
SIP_003244,2026-05-02,RM_0008,CL_00323,Active,48173.59
SIP_005398,2026-05-25,RM_0035,CL_00663,Paused,21032.81
SIP_005992,2026-06-20,RM_0006,CL_00796,Active,27765.24
SIP_003494,2026-06-14,RM_0040,CL_00154,Active,1050.13
SIP_000331,2026-04-24,RM_0041,CL_00029,Active,19265.98
SIP_004896,2026-06-25,RM_0035,CL_00308,Active,18574.09
SIP_002168,2026-05-13,RM_0058,CL_00673,Active,1980.49
SIP_001608,2026-04-08,RM_0022,CL_00313,Active,37266.41
SIP_000589,2026-04-28,RM_0049,CL_00592,Active,35841.2
SIP_004973,2026-04-30,RM_0012,CL_00451,Active,40165.83
SIP_001506,2026-04-06,RM_0006,CL_00472,Active,41808.2
SIP_001817,2026-06-12,RM_0056,CL_00724,Active,9667.7
SIP_005186,2026-06-21,RM_0047,CL_00769,Active,38143.36
SIP_004327,2026-04-28,RM_0002,CL_00581,Active,31660.97
SIP_003372,2026-05-16,RM_0041,CL_00827,Paused,29358.52
SIP_001251,2026-04-29,RM_0041,CL_00169,Active,28723.86
SIP_003489,2026-06-04,RM_0009,CL_00499,Active,25665.67
SIP_002331,2026-05-11,RM_0043,CL_00197,Stopped,22877.81
SIP_001135,2026-05-19,RM_0033,CL_00174,Active,25201.76
SIP_005463,2026-06-24,RM_0004,CL_00728,Paused,714.5
SIP_002760,2026-06-30,RM_0052,CL_00631,Paused,40810.99
SIP_000104,2026-04-19,RM_0054,CL_00298,Paused,12133.08
SIP_002621,2026-06-26,RM_0010,CL_00655,Active,17505.34
SIP_005339,2026-05-11,RM_0057,CL_00167,Active,33716.62
SIP_004571,2026-06-04,RM_0043,CL_00781,Active,25741.59
SIP_004145,2026-06-24,RM_0006,CL_00456,Stopped,43435.88
SIP_004189,2026-05-03,RM_0039,CL_00053,Active,39192.85
SIP_003114,2026-04-26,RM_0008,CL_00023,Paused,28723.61
SIP_003203,2026-05-08,RM_0008,CL_00111,Paused,2083.11
SIP_005815,2026-05-03,RM_0027,CL_00272,Paused,49725.39
SIP_000385,2026-05-29,RM_0016,CL_00321,Active,18036.26
SIP_001035,2026-05-02,RM_0028,CL_00061,Active,7461.07
SIP_000585,2026-04-08,RM_0053,CL_00005,Active,10144.69
SIP_004970,2026-06-15,RM_0037,CL_00364,Active,7551.01
SIP_002890,2026-05-11,RM_0028,CL_00061,Paused,49980.73
SIP_001361,2026-06-24,RM_0002,CL_00838,Active,14630.51
SIP_004611,2026-05-28,RM_0043,CL_00229,Active,31331.18
SIP_002631,2026-06-24,RM_0033,CL_00367,Stopped,31987.46
SIP_002592,2026-04-26,RM_0043,CL_00197,Active,11134.48
SIP_002046,2026-06-08,RM_0053,CL_00497,Paused,1258.43
SIP_004085,2026-06-07,RM_0017,CL_00604,Paused,31345.9
SIP_000764,2026-04-23,RM_0033,CL_00639,Active,30728.01
SIP_003240,2026-04-19,RM_0001,CL_00477,Stopped,4860.33
SIP_001998,2026-06-18,RM_0004,CL_00733,Paused,5960.21
SIP_001275,2026-04-16,RM_0040,CL_00152,Paused,47712.26
SIP_005332,2026-04-11,RM_0037,CL_00410,Paused,1298.15
SIP_000715,2026-05-14,RM_0012,CL_00593,Stopped,33374.98
SIP_004237,2026-04-24,RM_0049,CL_00764,,23428.7
SIP_001206,2026-06-22,RM_0006,CL_00354,Paused,27204.18
SIP_001281,2026-04-17,RM_0052,CL_00631,Active,31157.21
SIP_005849,2026-04-19,RM_0001,CL_00783,Paused,47591.18
SIP_005635,2026-05-26,RM_0053,CL_00098,Active,12588.49
SIP_000387,2026-05-22,RM_0021,CL_00697,Active,30907.31
SIP_004093,2026-06-29,RM_0043,CL_00233,Paused,39231.09
SIP_004645,2026-07-02,RM_0053,CL_00807,Active,28746.49
SIP_002243,2026-05-19,RM_0033,CL_00690,Stopped,5520.11
SIP_001030,2026-06-21,RM_0010,CL_00788,Active,47423.15
SIP_003249,2026-05-28,RM_0015,CL_00521,Active,29758.42
SIP_003739,2026-06-24,RM_0028,CL_00165,Stopped,45758.12
SIP_003588,2026-05-23,RM_0043,CL_00245,Active,18792.56
SIP_005617,2026-04-25,RM_0017,CL_00645,Active,1744.41
SIP_005516,2026-05-11,RM_0015,CL_00193,Active,33261.21
SIP_002500,2026-06-30,RM_0008,CL_00743,Paused,23277.26
SIP_004146,2026-06-06,RM_0047,CL_00769,Paused,1361.82
SIP_003821,2026-05-07,RM_0045,CL_00290,Active,6005.97
SIP_000865,2026-06-14,RM_0017,CL_00757,Stopped,20995.02
SIP_003485,2026-05-22,RM_0044,CL_00900,Active,22921.66
SIP_004619,2026-05-23,RM_0043,CL_00634,Active,28766.34
SIP_002504,2026-05-13,RM_0015,CL_00813,Paused,23356.1
SIP_002347,2026-04-27,RM_0015,CL_00407,Active,27255.55
SIP_005226,2026-07-01,RM_0007,CL_00359,Paused,10573.29
SIP_005459,2026-04-23,RM_0041,CL_00150,Active,47428.07
SIP_002875,2026-05-02,RM_0004,CL_00661,Active,21925.09
SIP_004929,2026-05-31,RM_0049,CL_00883,Paused,9669.58
SIP_003356,2026-05-25,RM_0009,CL_00269,Paused,34307.75
SIP_002096,2026-05-31,RM_0041,CL_00420,Stopped,7736.81
SIP_003493,2026-06-26,RM_0053,CL_00284,Stopped,11551.3
SIP_003260,2026-05-16,RM_0015,CL_00184,Paused,44511.53
SIP_000419,2026-06-08,RM_0045,CL_00635,Active,6157.88
SIP_004888,2026-04-19,RM_0053,CL_00888,Active,15263.94
SIP_004235,2026-05-22,RM_0027,CL_00614,Active,14003.03
SIP_001220,2026-05-06,RM_0041,CL_00507,Active,16846.67
SIP_005041,2026-06-22,RM_0040,CL_00154,Paused,15472.99
SIP_001031,2026-05-12,RM_0010,CL_00109,Paused,34042.86
SIP_002456,2026-06-13,RM_0031,CL_00654,Active,43939.15
SIP_002831,2026-05-24,RM_0039,CL_00461,Active,32431.29
SIP_001230,2026-07-01,RM_0001,CL_00477,Paused,16998.01
SIP_000633,2026-04-25,RM_0012,CL_00702,Paused,41010.89
SIP_002302,2026-06-02,RM_0040,CL_00606,Paused,23214.71
SIP_000417,2026-05-12,RM_0028,CL_00288,Stopped,35011.57
SIP_000779,2026-06-08,RM_0001,CL_00188,Active,47565.31
SIP_001065,2026-04-10,RM_0022,CL_00664,Active,7872.38
SIP_003836,2026-06-21,RM_0015,CL_00394,Active,16506.37
SIP_002705,2026-06-15,RM_0002,CL_00494,Stopped,1479.53
SIP_004756,2026-05-07,RM_0052,CL_00704,Active,15691.15
SIP_001826,2026-04-29,RM_0028,CL_00106,Paused,11824.27
SIP_000885,2026-05-16,RM_0058,CL_00247,Active,44585.84
SIP_004274,2026-06-22,RM_0015,CL_00726,Paused,5372.96
SIP_004213,2026-05-28,RM_0015,CL_00792,Active,1996.6
SIP_002322,2026-05-02,RM_0043,CL_00328,,38853.75
SIP_000021,2026-06-01,RM_0060,CL_00050,Stopped,10513.42
SIP_004626,2026-06-03,RM_0035,CL_00308,Active,16845.24
SIP_002891,2026-04-11,RM_0027,CL_00484,Paused,32624.59
SIP_000365,2026-05-07,RM_0052,CL_00564,Paused,45369.18
SIP_001564,2026-04-19,RM_0043,CL_00306,Active,1944.7
SIP_000590,2026-06-04,RM_0037,CL_00867,Active,21350.58
SIP_001396,2026-04-24,RM_0028,CL_00045,Stopped,31558.22
SIP_001474,2026-04-28,RM_0033,CL_00784,Active,30962.84
SIP_005867,2026-05-05,RM_0027,CL_00362,Paused,15400.2
SIP_001359,2026-05-05,RM_0002,CL_00479,Paused,2504.77
SIP_000523,2026-06-13,RM_0047,CL_00596,Active,15993.31
SIP_003163,2026-04-10,RM_0017,CL_00604,Paused,4898.07
SIP_002939,2026-06-27,RM_0028,CL_00605,Paused,9613.17
SIP_005334,2026-05-22,RM_0017,CL_00707,Active,16235.58
SIP_003845,2026-06-05,RM_0022,CL_00664,Paused,19395.53
SIP_000004,2026-07-02,RM_0058,CL_00473,Active,44865.67
SIP_003173,2026-06-02,RM_0011,CL_00399,Paused,39788.68
SIP_002517,2026-05-18,RM_0027,CL_00097,Paused,45101.52
SIP_005603,2026-06-24,RM_0022,CL_00417,Stopped,41652.7
SIP_004104,2026-04-13,RM_0045,CL_00034,Active,43183.23
SIP_002952,2026-04-07,RM_0004,CL_00418,Active,31128.41
SIP_002158,2026-05-09,RM_0041,CL_00379,Stopped,49573.53
SIP_005866,2026-06-09,RM_0028,CL_00032,Active,15305.29
SIP_004375,2026-06-15,RM_0039,CL_00717,Paused,21055.18
SIP_003360,2026-04-10,RM_0027,CL_00087,Active,44196.25
SIP_002246,2026-04-30,RM_0043,CL_00033,Active,24597.8
SIP_003072,2026-05-17,RM_0043,CL_00400,Active,10853.8
SIP_002921,2026-05-29,RM_0012,CL_00225,Stopped,8685.94
SIP_000909,2026-06-19,RM_0010,CL_00823,Active,11133.7
SIP_001797,2026-06-13,RM_0039,CL_00412,Active,23929.67
SIP_005016,2026-04-14,RM_0033,CL_00071,Active,20179.35
SIP_003922,2026-05-13,RM_0001,CL_00822,Stopped,26002.93
SIP_004988,2026-04-19,RM_0008,CL_00023,Active,39540.11
SIP_005692,2026-05-23,RM_0017,CL_00757,Paused,39973.76
SIP_002771,2026-04-13,RM_0056,CL_00536,Paused,986.25
SIP_005622,2026-06-19,RM_0027,CL_00362,Active,16440.94
SIP_001723,2026-04-14,RM_0043,CL_00422,Active,38339.21
SIP_001068,2026-05-02,RM_0002,CL_00055,Active,5157.57
SIP_003115,2026-05-28,RM_0002,CL_00642,Active,32667.43
SIP_003202,2026-04-23,RM_0017,CL_00844,Active,26992.46
SIP_005328,2026-05-16,RM_0043,CL_00781,Stopped,522.67
SIP_002465,2026-04-26,RM_0040,CL_00606,Active,31062.71
SIP_002313,2026-05-26,RM_0033,CL_00703,Stopped,2826.76
SIP_002234,2026-05-02,RM_0040,CL_00415,Active,41256.18
SIP_002728,2026-05-26,RM_0049,CL_00592,Stopped,29340.9
SIP_004485,2026-04-14,RM_0063,CL_00556,Paused,49136.87
SIP_002412,2026-06-18,RM_0009,CL_00831,Active,33600.79
SIP_001113,2026-06-01,RM_0017,CL_00111,Stopped,14403.52
SIP_002221,2026-06-23,RM_0054,CL_00816,Stopped,45311.36
SIP_003059,2026-05-05,RM_0033,CL_00540,Stopped,608.65
SIP_005093,2026-04-18,RM_0041,CL_00496,Paused,26219.84
SIP_001985,2026-05-25,RM_0033,CL_00747,Stopped,42835.36
SIP_002425,2026-04-25,RM_0041,CL_00420,Stopped,20279.95
SIP_000146,2026-05-24,RM_0033,CL_00869,Paused,7158.98
SIP_001260,2026-06-02,RM_0035,CL_00513,Stopped,21878.99
SIP_005693,2026-05-10,RM_0027,CL_00563,Active,35618.47
SIP_000174,2026-06-24,RM_0028,CL_00765,Stopped,33371.66
SIP_000592,2026-04-08,RM_0006,CL_00423,Active,16871.7
SIP_004165,2026-06-16,RM_0058,CL_00673,Stopped,4918.09
SIP_004730,2026-06-08,RM_0043,CL_00804,Stopped,6988.76
SIP_004167,2026-06-27,RM_0039,CL_00760,Active,39644.96
SIP_005813,2026-06-15,RM_0021,CL_00311,Stopped,27309.57
SIP_002914,2026-04-25,RM_0004,CL_00104,Active,49069.73
SIP_001840,2026-04-24,RM_0004,CL_00142,Stopped,12805.02
SIP_001040,2026-05-26,RM_0010,CL_00109,Stopped,5997.96
SIP_005427,2026-05-25,RM_0043,CL_00482,Active,26984.88
SIP_003865,2026-06-23,RM_0058,CL_00466,Paused,16423.51
SIP_004267,2026-05-04,RM_0001,CL_00004,Active,44507.72
SIP_005354,2026-04-12,RM_0027,CL_00134,Active,19846.52
SIP_004852,2026-06-30,RM_0015,CL_00167,,5940.2
SIP_005422,2026-05-07,RM_0002,CL_00433,Active,45487.28
SIP_003144,2026-06-10,RM_0027,CL_00484,Active,36791.59
SIP_002562,2026-06-23,RM_0049,CL_00279,Active,17804.34
SIP_004990,2026-05-13,RM_0007,CL_00359,Active,26169.47
SIP_002148,2026-05-25,RM_0010,CL_00213,Active,49044.89
SIP_005798,2026-05-23,RM_0039,CL_00156,Stopped,7050.11
SIP_004542,2026-04-29,RM_0027,CL_00563,Paused,27217.59
SIP_002325,2026-04-22,RM_0058,CL_00509,Active,45025.76
SIP_004098,2026-04-16,RM_0058,CL_00516,Active,19479.03
SIP_000401,2026-04-13,RM_0040,CL_00715,Stopped,30924.35
SIP_001753,2026-04-21,RM_0037,CL_00785,Active,17582.39
SIP_000765,2026-06-29,RM_0027,CL_00110,Active,13223.3
SIP_003038,2026-06-25,RM_0017,CL_00092,Paused,38807.25
SIP_001238,2026-06-10,RM_0037,CL_00368,Stopped,28875.46
SIP_004058,2026-04-10,RM_0002,CL_00768,Paused,47777.25
SIP_002067,2026-05-13,RM_0056,CL_00891,Active,24624.27
SIP_000219,2026-05-24,RM_0015,CL_00853,Active,23588.95
SIP_002648,2026-05-08,RM_0039,CL_00343,Paused,14567.09
SIP_003929,2026-07-03,RM_0015,CL_00812,Paused,6905.86
SIP_000526,2026-06-06,RM_0001,CL_00459,Active,38750.26
SIP_004488,2026-04-25,RM_0049,CL_00681,Stopped,4981.21
SIP_004172,2026-04-27,RM_0022,CL_00664,Stopped,35216.0
SIP_003488,2026-05-28,RM_0052,CL_00870,Paused,37379.97
SIP_002664,2026-06-26,RM_0006,CL_00825,Active,41783.9
SIP_005828,2026-05-31,RM_0058,CL_00828,Active,7738.36
SIP_004780,2026-04-05,RM_0039,CL_00156,Active,40619.82
SIP_003839,2026-06-27,RM_0057,CL_00073,Active,26442.24
SIP_004260,2026-05-31,RM_0039,CL_00771,Paused,25444.16
SIP_003324,2026-05-24,RM_0053,CL_00888,Stopped,30342.94
SIP_002404,2026-06-18,RM_0027,CL_00448,Active,15344.4
SIP_003659,2026-05-05,RM_0027,CL_00331,,12202.85
SIP_004389,2026-05-23,RM_0041,CL_00324,Stopped,46203.37
SIP_003068,2026-05-31,RM_0002,CL_00316,Paused,27155.66
SIP_004127,2026-05-20,RM_0027,CL_00710,Stopped,27256.16
SIP_003386,2026-06-25,RM_0021,CL_00788,Active,6592.26
SIP_001323,2026-05-31,RM_0058,CL_00049,Stopped,49726.62
SIP_000975,2026-05-31,RM_0016,CL_00590,,12548.45
SIP_005657,2026-05-01,RM_0041,CL_00324,Stopped,31351.0
SIP_003756,2026-05-15,RM_0043,CL_00172,Stopped,43654.67
SIP_005018,2026-04-20,RM_0043,CL_00480,Active,16148.28
SIP_001923,2026-06-26,RM_0039,CL_00651,Stopped,38095.49
SIP_003565,2026-06-30,RM_0043,CL_00037,Paused,17293.95
SIP_001314,2026-05-06,RM_0033,CL_00132,Active,44109.97
SIP_001961,2026-06-21,RM_0007,CL_00820,Stopped,20286.6
SIP_004591,2026-04-27,RM_0004,CL_00550,Stopped,33178.88
SIP_000195,2026-05-22,RM_0049,CL_00674,Paused,31772.64
SIP_003777,2026-05-26,RM_0010,CL_00109,Active,15682.66
SIP_000491,2026-06-02,RM_0049,CL_00176,Paused,47130.67
SIP_003532,2026-04-16,RM_0033,CL_00639,Paused,6998.26
SIP_005651,2026-05-24,RM_0045,CL_00411,Active,39360.6
SIP_001249,2026-06-27,RM_0017,CL_00419,Active,34606.61
SIP_001157,2026-06-24,RM_0028,CL_00062,Stopped,34397.69
SIP_002871,2026-05-11,RM_0010,CL_00031,Active,45391.29
SIP_000130,2026-06-05,RM_0049,CL_00764,Active,13019.27
SIP_001509,2026-04-14,RM_0027,CL_00710,Paused,12715.27
SIP_002303,2026-06-23,RM_0010,CL_00119,Active,5453.28
SIP_004811,2026-06-14,RM_0002,CL_00346,Active,10508.12
SIP_003107,2026-06-16,RM_0043,CL_00172,Active,45339.15
SIP_003420,2026-05-20,RM_0059,CL_00469,Active,16182.88
SIP_001759,2026-04-27,RM_0037,CL_00345,Paused,46914.7
SIP_003343,2026-05-21,RM_0049,CL_00166,Stopped,12568.04
SIP_000886,2026-05-31,RM_0006,CL_00471,Active,5764.19
SIP_002842,2026-05-20,RM_0002,CL_00055,Stopped,39969.11
SIP_001666,2026-07-04,RM_0057,CL_00167,Paused,18642.31
SIP_003757,2026-05-13,RM_0045,CL_00779,Active,17429.3
SIP_001782,2026-04-07,RM_0043,CL_00192,Active,6542.65
SIP_001684,2026-05-30,RM_0059,CL_00491,Paused,49779.98
SIP_003861,2026-05-27,RM_0053,CL_00107,Active,47854.84
SIP_001772,2026-06-11,RM_0045,CL_00687,Paused,6425.53
SIP_002295,2026-05-26,RM_0058,CL_00366,Active,24895.26
SIP_000276,2026-05-07,RM_0033,CL_00540,Active,1178.01
SIP_005027,2026-06-28,RM_0053,CL_00633,Paused,34636.83
SIP_000450,2026-06-16,RM_0045,CL_00312,Active,24605.21
SIP_000381,2026-04-17,RM_0027,CL_00644,Paused,35984.97
SIP_000934,2026-06-29,RM_0060,CL_00676,Active,13606.8
SIP_003389,2026-04-10,RM_0054,CL_00257,Active,1967.78
SIP_003863,2026-04-12,RM_0028,CL_00243,Active,22056.0
SIP_000782,2026-05-15,RM_0035,CL_00297,Paused,1479.59
SIP_003702,2026-06-03,RM_0059,CL_00069,Active,35341.32
SIP_003653,2026-04-16,RM_0027,CL_00503,Active,44496.89
SIP_004849,2026-06-13,RM_0027,CL_00144,Stopped,558.21
SIP_002767,2026-05-11,RM_0015,CL_00621,Active,27305.51
SIP_003413,2026-05-28,RM_0049,CL_00136,Paused,48388.73
SIP_002047,2026-06-19,RM_0004,CL_00088,Active,49955.51
SIP_004911,2026-05-20,RM_0006,CL_00078,Stopped,28820.44
SIP_001529,2026-05-23,RM_0031,CL_00320,Active,48922.63
SIP_005723,2026-04-13,RM_0001,CL_00004,Active,38005.8
SIP_000474,2026-05-08,RM_0043,CL_00591,Active,39777.13
SIP_004983,2026-06-17,RM_0002,CL_00177,Active,21332.44
SIP_005415,2026-05-31,RM_0033,CL_00745,Paused,6787.45
SIP_005726,2026-06-25,RM_0002,CL_00433,Stopped,24290.56
SIP_005613,2026-04-11,RM_0033,CL_00869,Paused,29481.55
SIP_002012,2026-06-15,RM_0001,CL_00051,Active,35994.5
SIP_004568,2026-05-25,RM_0053,CL_00782,Active,10697.56
SIP_000847,2026-04-21,RM_0059,CL_00742,Paused,32157.34
SIP_002422,2026-06-25,RM_0017,CL_00537,Stopped,10701.95
SIP_004771,2026-04-26,RM_0015,CL_00696,Active,33526.98
SIP_003231,2026-06-20,RM_0037,CL_00345,Active,41610.88
SIP_001812,2026-06-10,RM_0002,CL_00082,Stopped,3552.93
SIP_003533,2026-04-24,RM_0006,CL_00553,Active,10080.33
SIP_004338,2026-04-19,RM_0002,CL_00494,Stopped,32810.37
SIP_002689,2026-05-14,RM_0037,CL_00495,Active,3795.78
SIP_001039,2026-04-09,RM_0037,CL_00445,Active,19058.93
SIP_003813,2026-04-21,RM_0045,CL_00570,Active,18740.5
SIP_004102,2026-04-10,RM_0017,CL_00022,Active,49153.54
SIP_001028,2026-04-12,RM_0056,CL_00536,Stopped,43609.3
SIP_005663,2026-04-26,RM_0043,CL_00648,Active,38422.6
SIP_001096,2026-04-09,RM_0006,CL_00472,Stopped,40555.01
SIP_002840,2026-05-30,RM_0027,CL_00224,Active,49084.53
SIP_003866,2026-04-17,RM_0007,CL_00820,Active,18030.79
SIP_002604,2026-04-13,RM_0037,CL_00113,Active,15146.16
SIP_003151,2026-06-24,RM_0043,CL_00851,,32567.9
SIP_003079,2026-04-09,RM_0015,CL_00282,Active,9304.14
SIP_000077,2026-04-10,RM_0004,CL_00733,Stopped,38836.3
SIP_004486,2026-04-19,RM_0049,CL_00508,Stopped,37857.88
SIP_001476,2026-04-14,RM_0047,CL_00596,Paused,39175.7
SIP_002994,2026-07-01,RM_0041,CL_00496,Stopped,48611.2
SIP_002559,2026-06-10,RM_0039,CL_00487,Paused,17196.96
SIP_001106,2026-07-04,RM_0017,CL_00040,Stopped,37553.5
SIP_000846,2026-05-24,RM_0060,CL_00700,Stopped,34129.41
SIP_005872,2026-06-02,RM_0037,CL_00890,Active,6780.12
SIP_005156,2026-07-02,RM_0041,CL_00488,Active,10811.92
SIP_000595,2026-04-12,RM_0027,CL_00600,Active,9533.47
SIP_003805,2026-04-16,RM_0008,CL_00164,Paused,3189.95
SIP_001107,2026-05-18,RM_0028,CL_00079,Paused,6353.12
SIP_001885,2026-05-03,RM_0052,CL_00731,Active,9403.51
SIP_002200,2026-06-06,RM_0012,CL_00719,Paused,35629.94
SIP_004981,2026-04-16,RM_0039,CL_00529,Active,40662.17
SIP_003627,2026-05-19,RM_0049,CL_00749,Stopped,30663.92
SIP_004829,2026-04-22,RM_0047,CL_00848,Active,45390.65
SIP_005492,2026-04-16,RM_0043,CL_00400,Stopped,22487.18
SIP_001941,2026-04-12,RM_0017,CL_00111,Stopped,18342.21
SIP_000509,2026-06-16,RM_0053,CL_00497,Active,27233.67
SIP_001940,2026-06-23,RM_0041,CL_00379,Active,48668.55
SIP_003782,2026-04-16,RM_0041,CL_00150,Stopped,46690.97
SIP_003136,2026-06-30,RM_0041,CL_00523,Active,22992.28
SIP_004348,2026-05-22,RM_0027,CL_00076,Paused,37562.77
SIP_002356,2026-04-10,RM_0001,CL_00157,Active,13704.26
SIP_004641,2026-04-06,RM_0049,CL_00126,Paused,19792.03
SIP_001691,2026-05-29,RM_0033,CL_00066,Stopped,35742.83
SIP_001529,2026-05-23,RM_0031,CL_00320,Active,48922.63
SIP_003325,2026-05-20,RM_0015,CL_00184,Active,46219.2
SIP_003996,2026-06-16,RM_0049,CL_00501,Paused,21336.25
SIP_000182,2026-05-16,RM_0057,CL_00248,Stopped,38495.31
SIP_001778,2026-04-06,RM_0037,CL_00873,Active,17179.52
SIP_004767,2026-05-24,RM_0033,CL_00186,Active,45332.16
SIP_004893,2026-06-04,RM_0037,CL_00368,Stopped,44155.11
SIP_003398,2026-05-19,RM_0040,CL_00492,Active,43494.59
SIP_001386,2026-06-15,RM_0012,CL_00238,Stopped,2466.5
SIP_001757,2026-04-08,RM_0058,CL_00234,Active,2061.93
SIP_002247,2026-04-25,RM_0001,CL_00330,Stopped,36907.07
SIP_000332,2026-05-09,RM_0054,CL_00338,Paused,37296.9
SIP_001521,2026-05-13,RM_0054,CL_00816,Stopped,24993.97
SIP_001842,2026-04-13,RM_0028,CL_00083,Active,2974.23
SIP_005830,2026-06-05,RM_0049,CL_00279,Active,31385.29
SIP_001827,2026-06-07,RM_0027,CL_00556,Paused,31608.21
SIP_005329,2026-06-29,RM_0049,CL_00849,Paused,29028.77
SIP_005353,2026-06-07,RM_0049,CL_00817,Stopped,7348.77
SIP_003638,2026-04-11,RM_0004,CL_00349,Stopped,44106.39
SIP_002738,2026-06-12,RM_0044,CL_00900,Paused,33416.02
SIP_001845,2026-04-26,RM_0040,CL_00181,Active,6722.58
SIP_000836,2026-06-19,RM_0028,CL_00264,Paused,47271.08
SIP_005899,2026-05-13,RM_0043,CL_00856,Active,8990.48
SIP_005993,2026-05-08,RM_0049,CL_00817,Paused,2448.14
SIP_000434,2026-05-17,RM_0056,CL_00198,Active,18883.66
SIP_002463,2026-04-20,RM_0047,CL_00738,Active,11801.19
SIP_000349,2026-04-16,RM_0015,CL_00607,Stopped,7267.98
SIP_004603,2026-06-22,RM_0039,CL_00539,Stopped,15830.94
SIP_002658,2026-04-20,RM_0041,CL_00420,Active,11140.39
SIP_000882,2026-04-06,RM_0015,CL_00726,Active,13119.45
SIP_001931,2026-06-27,RM_0052,CL_00653,Stopped,40844.81
SIP_005412,2026-04-22,RM_0002,CL_00479,Paused,31105.9
SIP_002222,2026-05-16,RM_0037,CL_00890,Paused,35694.92
SIP_004310,2026-05-12,RM_0043,CL_00882,Active,48157.7
SIP_004944,2026-06-28,RM_0053,CL_00005,Stopped,25717.68
SIP_000929,2026-05-08,RM_0028,CL_00605,Active,45339.3
SIP_005705,2026-05-02,RM_0027,CL_00788,Paused,32175.93
SIP_004813,2026-05-10,RM_0033,CL_00857,Active,49528.16
SIP_001677,2026-04-27,RM_0017,CL_00840,Stopped,31753.37
SIP_005485,2026-05-18,RM_0037,CL_00605,Paused,14375.81
SIP_004966,2026-06-12,RM_0002,CL_00403,Active,19174.43
SIP_002291,2026-06-16,RM_0058,CL_00266,Stopped,14202.09
SIP_005003,2026-04-12,RM_0057,CL_00248,Paused,34287.2
SIP_000681,2026-04-17,RM_0043,CL_00528,Stopped,3707.04
SIP_000594,2026-05-28,RM_0004,CL_00555,Active,9059.37
SIP_001810,2026-06-22,RM_0037,CL_00890,Active,17912.39
SIP_005249,2026-04-11,RM_0028,CL_00032,Active,34755.23
SIP_005653,2026-06-30,RM_0049,CL_00749,Paused,15799.69
SIP_001442,2026-04-19,RM_0001,CL_00803,Active,39713.77
SIP_000081,2026-05-30,RM_0015,CL_00748,Active,1321.12
SIP_002552,2026-04-17,RM_0047,CL_00603,,45715.8
SIP_005608,2026-07-02,RM_0057,CL_00093,Stopped,5886.67
SIP_000775,2026-04-28,RM_0041,CL_00324,,32642.6
SIP_000415,2026-05-21,RM_0041,CL_00496,Stopped,27874.16
SIP_001706,2026-05-12,RM_0017,CL_00863,Active,2041.78
SIP_002053,2026-05-07,RM_0001,CL_00330,Active,9117.46
SIP_001149,2026-04-11,RM_0064,CL_00547,Stopped,4459.41
SIP_002115,2026-04-15,RM_0039,CL_00175,Paused,5111.73
SIP_002557,2026-04-18,RM_0039,CL_00608,Paused,41436.18
SIP_003331,2026-06-05,RM_0049,CL_00561,Stopped,37776.01
SIP_005804,2026-05-02,RM_0043,CL_00781,Active,15343.49
SIP_003557,2026-05-15,RM_0060,CL_00500,Active,16287.0
SIP_003469,2026-06-08,RM_0011,CL_00021,Paused,49808.89
SIP_003043,2026-05-16,RM_0056,CL_00198,Stopped,33877.11
