IAP_ID,Date,rm_id,client_id,iap_amount
IAP_000938,2026-04-19,RM_0065,CL_00259,87730.67
IAP_000631,2026-05-13,RM_0049,CL_00136,47360.14
IAP_001770,2026-05-25,RM_0060,CL_00388,37267.2
IAP_000324,2026-05-15,RM_0006,CL_00881,49848.6
IAP_001094,2026-05-22,RM_0041,CL_00507,34200.37
IAP_001330,2026-04-23,RM_0002,CL_00447,93457.55
IAP_000723,2026-06-17,RM_0041,CL_00778,66840.18
IAP_001065,2026-06-20,RM_0027,CL_00920,30284.13
IAP_000260,2026-06-28,RM_0017,CL_00336,31686.26
IAP_001171,2026-04-22,RM_0037,CL_00678,38195.17
IAP_001424,2026-04-05,RM_0027,CL_00563,22619.09
IAP_000509,2026-04-21,RM_0010,CL_00795,50825.83
IAP_000402,2026-04-13,RM_0002,CL_00221,30632.63
IAP_001321,2026-04-24,RM_0006,CL_00730,21985.66
IAP_001128,2026-06-26,RM_0040,CL_00492,21450.14
IAP_000570,2026-05-26,RM_0022,CL_00664,58929.73
IAP_000748,2026-05-20,RM_0001,CL_00546,92562.81
IAP_001423,2026-04-21,RM_0053,CL_00637,98289.37
IAP_000836,2026-04-07,RM_0043,CL_00856,45033.75
IAP_001409,2026-05-25,RM_0033,CL_00132,98529.26
IAP_000273,2026-04-05,RM_0016,CL_00246,46984.94
IAP_000485,2026-04-26,RM_0008,CL_00727,86286.41
IAP_001441,2026-06-23,RM_0015,CL_00356,46038.24
IAP_000873,2026-05-11,RM_0002,CL_00433,2364.6
IAP_000753,2026-06-20,RM_0010,CL_00109,39237.53
IAP_001933,2026-04-27,RM_0001,CL_00783,65217.05
IAP_001462,2026-06-08,RM_0004,CL_00740,78022.39
IAP_001403,2026-07-04,RM_0040,CL_00641,44865.02
IAP_001818,2026-04-05,RM_0047,CL_00017,67266.6
IAP_001211,2026-06-21,RM_0002,CL_00171,12322.03
IAP_002077,2026-06-29,RM_0002,CL_00581,47840.59
IAP_000719,2026-06-16,RM_0027,CL_00286,38847.39
IAP_001730,2026-04-06,RM_0040,CL_00047,40888.08
IAP_001577,2026-06-03,RM_0006,CL_00244,20184.09
IAP_002025,2026-04-08,RM_0039,CL_00487,69963.83
IAP_000444,2026-04-22,RM_0015,CL_00184,6258.17
IAP_001802,2026-06-07,RM_0033,CL_00174,95185.69
IAP_000426,2026-04-07,RM_0016,CL_00355,17543.26
IAP_001835,2026-04-19,RM_0053,CL_00753,66166.79
IAP_000084,2026-04-10,RM_0039,CL_00789,90256.81
IAP_001005,2026-04-12,RM_0015,CL_00642,13755.59
IAP_000238,2026-04-13,RM_0006,CL_00646,71442.62
IAP_000924,2026-04-30,RM_0021,CL_00209,9961.68
IAP_001811,2026-04-30,RM_0043,CL_00245,3317.72
IAP_001186,2026-05-19,RM_0004,CL_00168,80104.85
IAP_000877,2026-05-30,RM_0043,CL_00804,81545.16
IAP_001597,2026-07-04,RM_0039,CL_00025,76927.05
IAP_000049,2026-04-29,RM_0047,CL_00137,61445.62
IAP_000910,2026-05-31,RM_0049,CL_00091,67667.04
IAP_001659,2026-05-22,RM_0040,CL_00334,8512.76
IAP_002139,2026-04-27,RM_0039,CL_00175,67246.75
IAP_000134,2026-05-27,RM_0039,CL_00053,80992.28
IAP_001344,2026-06-26,RM_0027,CL_00448,75246.42
IAP_001551,2026-04-29,RM_0004,CL_00349,49873.53
IAP_001420,2026-06-07,RM_0040,CL_00798,41801.39
IAP_000704,2026-04-30,RM_0015,CL_00792,62724.69
IAP_000657,2026-04-13,RM_0028,CL_00243,30642.43
IAP_000010,2026-05-01,RM_0056,CL_00891,89512.63
IAP_001572,2026-04-07,RM_0022,CL_00664,39189.51
IAP_001565,2026-06-01,RM_0039,CL_00826,88961.67
IAP_002061,2026-06-08,RM_0052,CL_00731,3225.27
IAP_002028,2026-04-09,RM_0028,CL_00533,92115.05
IAP_001644,2026-06-13,RM_0049,CL_00883,40835.62
IAP_001014,2026-04-20,RM_0039,CL_00175,48884.54
IAP_001508,2026-07-01,RM_0010,CL_00129,54817.74
IAP_000423,2026-04-17,RM_0058,CL_00652,55520.27
IAP_000567,2026-05-19,RM_0037,CL_00113,64346.55
IAP_001910,2026-04-24,RM_0022,CL_00649,85940.84
IAP_001075,2026-04-24,RM_0053,CL_00284,85592.29
IAP_000294,2026-05-03,RM_0039,CL_00156,57963.52
IAP_001873,2026-06-04,RM_0044,CL_00714,69287.02
IAP_000277,2026-06-06,RM_0004,CL_00142,70040.55
IAP_000673,2026-05-12,RM_0040,CL_00629,99448.04
IAP_000226,2026-06-24,RM_0009,CL_00250,10860.26
IAP_001831,2026-06-18,RM_0028,CL_00079,95986.27
IAP_000966,2026-06-06,RM_0022,CL_00413,66200.04
IAP_002002,2026-04-24,RM_0047,CL_00596,32943.64
IAP_001743,2026-04-06,RM_0002,CL_00618,81827.81
IAP_002032,2026-07-02,RM_0004,CL_00628,44859.58
IAP_001812,2026-06-10,RM_0052,CL_00631,90427.98
IAP_000407,2026-05-10,RM_0060,CL_00700,11598.12
IAP_001089,2026-06-15,RM_0041,CL_00420,97079.3
IAP_001833,2026-05-23,RM_0039,CL_00802,6834.7
IAP_001583,2026-06-23,RM_0031,CL_00020,55763.64
IAP_001386,2026-05-03,RM_0027,CL_00144,59134.45
IAP_000011,2026-05-06,RM_0015,CL_00812,19831.23
IAP_001277,2026-06-25,RM_0015,CL_00813,18566.12
IAP_000004,2026-06-21,RM_0001,CL_00824,49450.79
IAP_001716,2026-05-11,RM_0039,CL_00470,72243.48
IAP_000285,2026-06-08,RM_0016,CL_00122,33330.37
IAP_001346,2026-04-29,RM_0027,CL_00399,52492.03
IAP_001855,2026-06-23,RM_0004,CL_00740,69946.66
IAP_001091,2026-05-15,RM_0035,CL_00663,75928.03
IAP_000532,2026-05-06,RM_0053,CL_00199,83126.72
IAP_000736,2026-06-10,RM_0002,CL_00213,47501.4
IAP_001286,2026-05-11,RM_0006,CL_00015,67031.96
IAP_000988,2026-05-18,RM_0058,CL_00586,11102.85
IAP_000717,2026-06-27,RM_0053,CL_00148,37624.61
IAP_001953,2026-06-02,RM_0047,CL_00231,85559.08
IAP_001938,2026-05-16,RM_0052,CL_00564,81050.55
IAP_001374,2026-05-23,RM_0012,CL_00719,3232.75
IAP_001917,2026-04-10,RM_0028,CL_00712,20412.85
IAP_000609,2026-04-19,RM_0058,CL_00342,31136.42
IAP_001165,2026-05-22,RM_0057,CL_00093,93148.42
IAP_001584,2026-06-22,RM_0039,CL_00374,3381.88
IAP_001968,2026-06-18,RM_0043,CL_00450,56351.38
IAP_002144,2026-04-11,RM_0015,CL_00270,64912.6
IAP_001930,2026-05-21,RM_0053,CL_00850,26920.76
IAP_000872,2026-04-21,RM_0001,CL_00554,54415.16
IAP_001591,2026-05-18,RM_0044,CL_00357,51192.86
IAP_000215,2026-06-22,RM_0012,CL_00415,96418.86
IAP_000048,2026-06-21,RM_0053,CL_00497,7511.17
IAP_000205,2026-05-16,RM_0057,CL_00167,80837.55
IAP_001195,2026-04-20,RM_0054,CL_00257,13962.55
IAP_001251,2026-06-23,RM_0017,CL_00022,52984.87
IAP_001741,2026-06-08,RM_0039,CL_00175,81816.16
IAP_000015,2026-05-26,RM_0001,CL_00280,83580.65
IAP_001313,2026-06-05,RM_0012,CL_00238,98673.13
IAP_001437,2026-06-16,RM_0016,CL_00446,16710.57
IAP_001786,2026-05-11,RM_0047,CL_00201,66454.06
IAP_001129,2026-05-23,RM_0027,CL_00144,17584.35
IAP_001092,2026-06-30,RM_0002,CL_00213,22201.46
IAP_001650,2026-05-11,RM_0022,CL_00909,55005.02
IAP_000629,2026-06-29,RM_0001,CL_00278,29659.74
IAP_001880,2026-06-15,RM_0035,CL_00613,49331.12
IAP_001989,2026-05-05,RM_0027,CL_00272,84710.24
IAP_002185,2026-05-20,RM_0008,CL_00727,50292.72
IAP_000780,2026-04-08,RM_0033,CL_00132,41309.94
IAP_000419,2026-04-18,RM_0052,CL_00731,56052.7
IAP_000360,2026-06-07,RM_0006,CL_00730,31357.84
IAP_001221,2026-06-11,RM_0052,CL_00564,41607.62
IAP_000526,2026-06-25,RM_0027,CL_00503,75597.4
IAP_001689,2026-06-29,RM_0049,CL_00295,42169.74
IAP_000076,2026-06-07,RM_0016,CL_00355,75840.19
IAP_001411,2026-04-14,RM_0006,CL_00881,5597.54
IAP_001360,2026-05-11,RM_0002,CL_00241,67588.18
IAP_000812,2026-07-04,RM_0006,CL_00630,4364.14
IAP_001988,2026-06-14,RM_0045,CL_00643,72295.2
IAP_001345,2026-06-21,RM_0057,CL_00711,77520.68
IAP_002035,2026-05-09,RM_0033,CL_00002,22463.71
IAP_000792,2026-05-19,RM_0016,CL_00704,98877.43
IAP_000892,2026-06-10,RM_0027,CL_00097,44264.2
IAP_000093,2026-05-26,RM_0017,CL_00058,18514.33
IAP_000439,2026-06-09,RM_0015,CL_00013,87917.35
IAP_000975,2026-04-18,RM_0008,CL_00727,90689.26
IAP_000663,2026-05-27,RM_0028,CL_00079,89188.18
IAP_002056,2026-06-28,RM_0001,CL_00855,78822.12
IAP_002020,2026-04-06,RM_0028,CL_00145,84993.99
IAP_002138,2026-05-18,RM_0045,CL_00318,61089.68
IAP_001354,2026-06-26,RM_0004,CL_00555,31568.24
IAP_001318,2026-04-26,RM_0045,CL_00599,92053.45
IAP_000936,2026-04-09,RM_0045,CL_00216,53214.85
IAP_000080,2026-06-08,RM_0028,CL_00035,31168.95
IAP_000720,2026-06-23,RM_0045,CL_00587,64219.82
IAP_000418,2026-05-07,RM_0031,CL_00715,73347.44
IAP_001530,2026-07-02,RM_0028,CL_00620,72457.94
IAP_001160,2026-05-12,RM_0021,CL_00750,28862.86
IAP_001253,2026-04-18,RM_0002,CL_00055,75349.6
IAP_000527,2026-05-08,RM_0016,CL_00478,79434.61
IAP_001950,2026-04-17,RM_0037,CL_00867,82031.83
IAP_001044,2026-06-17,RM_0006,CL_00630,78408.38
IAP_000020,2026-06-20,RM_0049,CL_00681,85133.49
IAP_001595,2026-05-22,RM_0016,CL_00478,5005.04
IAP_001638,2026-04-22,RM_0049,CL_00501,75416.51
IAP_000169,2026-04-15,RM_0047,CL_00732,13772.25
IAP_000686,2026-06-27,RM_0017,CL_00705,17375.67
IAP_001068,2026-06-09,RM_0017,CL_00406,37968.91
IAP_000808,2026-05-14,RM_0043,CL_00851,55156.49
IAP_000071,2026-04-22,RM_0021,CL_00127,34374.64
IAP_000981,2026-05-30,RM_0058,CL_00673,60946.13
IAP_000785,2026-06-12,RM_0044,CL_00900,64765.65
IAP_001348,2026-05-25,RM_0039,CL_00598,13579.87
IAP_001272,2026-06-01,RM_0002,CL_00161,31235.49
IAP_001056,2026-05-07,RM_0002,CL_00335,73900.19
IAP_001419,2026-06-28,RM_0001,CL_00280,7802.85
IAP_001547,2026-06-27,RM_0009,CL_00817,70678.43
IAP_000040,2026-04-15,RM_0004,CL_00572,59947.06
IAP_001516,2026-07-02,RM_0004,CL_00627,19373.13
IAP_001552,2026-04-21,RM_0015,CL_00812,57665.41
IAP_000404,2026-04-19,RM_0001,CL_00721,51574.69
IAP_000595,2026-06-03,RM_0049,CL_00166,59854.89
IAP_001757,2026-05-08,RM_0028,CL_00117,22735.79
IAP_000113,2026-06-01,RM_0043,CL_00172,60443.34
IAP_000922,2026-06-13,RM_0033,CL_00066,3530.13
IAP_000797,2026-04-15,RM_0041,CL_00656,46161.42
IAP_000216,2026-04-16,RM_0033,CL_00002,28670.28
IAP_000711,2026-06-27,RM_0028,CL_00605,24532.79
IAP_001978,2026-06-12,RM_0004,CL_00377,39137.91
IAP_001487,2026-06-01,RM_0059,CL_00299,30234.05
IAP_000610,2026-04-07,RM_0017,CL_00863,46078.34
IAP_001859,2026-06-08,RM_0053,CL_00158,82914.06
IAP_001879,2026-04-07,RM_0056,CL_00239,7115.92
IAP_001478,2026-04-08,RM_0037,CL_00476,5695.28
IAP_002090,2026-05-17,RM_0002,CL_00213,31714.33
IAP_000574,2026-06-10,RM_0041,CL_00656,61266.59
IAP_002040,2026-05-11,RM_0008,CL_00493,6105.07
IAP_001945,2026-05-18,RM_0028,CL_00035,6561.98
IAP_002106,2026-05-21,RM_0054,CL_00257,13841.79
IAP_000443,2026-04-11,RM_0006,CL_00012,74675.51
IAP_002107,2026-04-07,RM_0056,CL_00198,56819.4
IAP_001482,2026-04-25,RM_0039,CL_00911,93965.55
IAP_000401,2026-05-18,RM_0027,CL_00864,75212.97
IAP_000858,2026-05-30,RM_0058,CL_00247,17577.02
IAP_000322,2026-04-05,RM_0031,CL_00020,12944.88
IAP_001305,2026-05-26,RM_0017,CL_00844,74658.6
IAP_001647,2026-04-23,RM_0054,CL_00559,92105.97
IAP_000827,2026-05-10,RM_0004,CL_00483,25759.78
IAP_000053,2026-04-19,RM_0002,CL_00457,20901.74
IAP_000951,2026-06-09,RM_0031,CL_00428,28964.89
IAP_002096,2026-06-04,RM_0039,CL_00826,58952.17
IAP_001086,2026-05-13,RM_0044,CL_00151,84797.22
IAP_001263,2026-04-25,RM_0031,CL_00654,46200.88
IAP_001814,2026-04-09,RM_0008,CL_00727,32184.45
IAP_000814,2026-06-11,RM_0012,CL_00225,10243.09
IAP_001191,2026-04-18,RM_0053,CL_00888,3184.22
IAP_001053,2026-06-03,RM_0039,CL_00885,37984.15
IAP_001825,2026-04-12,RM_0002,CL_00393,99363.8
IAP_001209,2026-05-22,RM_0049,CL_00681,11352.31
IAP_001702,2026-06-26,RM_0006,CL_00078,20648.16
IAP_002000,2026-06-05,RM_0041,CL_00363,90274.19
IAP_001035,2026-07-03,RM_0031,CL_00057,14379.02
IAP_000188,2026-05-26,RM_0027,CL_00090,67591.02
IAP_000538,2026-06-25,RM_0002,CL_00030,36827.5
IAP_001248,2026-04-05,RM_0017,CL_00759,82909.43
IAP_000543,2026-06-01,RM_0045,CL_00635,42123.75
IAP_000098,2026-04-25,RM_0039,CL_00310,56054.02
IAP_000907,2026-04-15,RM_0002,CL_00084,59695.23
IAP_000194,2026-04-15,RM_0033,CL_00666,88015.51
IAP_001177,2026-04-12,RM_0047,CL_00201,79232.5
IAP_001110,2026-05-13,RM_0039,CL_00006,22283.16
IAP_000475,2026-06-07,RM_0010,CL_00129,12865.64
IAP_000846,2026-05-14,RM_0037,CL_00345,50387.67
IAP_000689,2026-06-05,RM_0056,CL_00198,53640.83
IAP_000069,2026-06-01,RM_0027,CL_00087,13348.46
IAP_001542,2026-04-23,RM_0059,CL_00694,84382.36
IAP_002158,2026-04-13,RM_0057,CL_00672,41802.48
IAP_000421,2026-05-24,RM_0037,CL_00695,26364.27
IAP_001351,2026-06-14,RM_0001,CL_00278,51101.56
IAP_000233,2026-04-23,RM_0028,CL_00313,76825.42
IAP_000634,2026-05-15,RM_0053,CL_00633,35343.49
IAP_000054,2026-05-13,RM_0057,CL_00326,42281.8
IAP_001817,2026-04-08,RM_0058,CL_00021,66067.15
IAP_000391,2026-05-20,RM_0047,CL_00529,41380.74
IAP_001568,2026-05-29,RM_0027,CL_00665,86377.42
IAP_001488,2026-05-23,RM_0008,CL_00727,10806.89
IAP_001097,2026-06-28,RM_0043,CL_00160,19529.71
IAP_001539,2026-04-18,RM_0037,CL_00445,61696.08
IAP_000369,2026-04-13,RM_0059,CL_00469,36629.64
IAP_000480,2026-04-23,RM_0022,CL_00401,93875.08
IAP_000541,2026-05-16,RM_0027,CL_00503,35857.06
IAP_001232,2026-04-28,RM_0006,CL_00015,67600.52
IAP_001707,2026-04-18,RM_0044,CL_00357,56736.92
IAP_001921,2026-04-22,RM_0017,CL_00751,89385.87
IAP_001942,2026-06-15,RM_0056,CL_00398,40352.01
IAP_001832,2026-04-19,RM_0006,CL_00381,9962.54
IAP_001789,2026-04-29,RM_0047,CL_00596,56030.63
IAP_001588,2026-06-15,RM_0039,CL_00651,48187.42
IAP_001836,2026-04-10,RM_0043,CL_00804,39845.95
IAP_001631,2026-05-15,RM_0004,CL_00799,4637.25
IAP_000854,2026-05-20,RM_0045,CL_00517,54380.66
IAP_001006,2026-06-14,RM_0027,CL_00556,85286.69
IAP_002046,2026-05-30,RM_0037,CL_00867,55113.73
IAP_002067,2026-05-11,RM_0004,CL_00349,16210.63
IAP_000431,2026-04-26,RM_0021,CL_00048,82523.05
IAP_000692,2026-04-08,RM_0016,CL_00246,41327.25
IAP_000173,2026-06-08,RM_0045,CL_00577,25664.38
IAP_000733,2026-06-17,RM_0064,CL_00473,65840.73
IAP_001951,2026-04-10,RM_0035,CL_00663,63614.6
IAP_001361,2026-04-20,RM_0027,CL_00090,62156.25
IAP_001701,2026-04-24,RM_0002,CL_00403,25722.03
IAP_000110,2026-06-13,RM_0001,CL_00330,41625.13
IAP_000311,2026-05-18,RM_0027,CL_00864,20217.92
IAP_001219,2026-04-22,RM_0049,CL_00360,44220.9
IAP_001889,2026-05-13,RM_0027,CL_00294,54086.09
IAP_001534,2026-06-21,RM_0027,CL_00076,87934.16
IAP_001207,2026-06-28,RM_0008,CL_00164,18049.56
IAP_000913,2026-06-22,RM_0010,CL_00129,6988.05
IAP_002101,2026-05-29,RM_0056,CL_00194,21103.75
IAP_001911,2026-06-18,RM_0043,CL_00528,91085.18
IAP_001169,2026-04-06,RM_0054,CL_00559,91693.25
IAP_002074,2026-06-14,RM_0040,CL_00629,47476.0
IAP_001204,2026-06-12,RM_0049,CL_00508,96287.11
IAP_001648,2026-04-16,RM_0017,CL_00645,36203.51
IAP_001981,2026-05-07,RM_0049,CL_00681,88540.44
IAP_000754,2026-04-07,RM_0010,CL_00788,84155.85
IAP_001604,2026-05-25,RM_0016,CL_00246,59771.57
IAP_000180,2026-04-05,RM_0043,CL_00882,62932.74
IAP_000879,2026-05-09,RM_0017,CL_00419,17124.85
IAP_000019,2026-06-03,RM_0007,CL_00880,37092.33
IAP_001806,2026-06-17,RM_0015,CL_00350,84695.73
IAP_000122,2026-04-25,RM_0035,CL_00297,85620.95
IAP_001528,2026-04-28,RM_0052,CL_00530,56477.14
IAP_001440,2026-05-23,RM_0007,CL_00820,86170.91
IAP_001576,2026-05-16,RM_0006,CL_00078,27165.08
IAP_000083,2026-06-02,RM_0015,CL_00008,58623.1
IAP_001684,2026-04-09,RM_0027,CL_00087,42916.73
IAP_001662,2026-06-01,RM_0054,CL_00338,92219.45
IAP_000376,2026-05-18,RM_0039,CL_00006,40471.34
IAP_001063,2026-05-06,RM_0022,CL_00089,5773.39
IAP_001194,2026-04-17,RM_0002,CL_00180,28208.74
IAP_001810,2026-04-17,RM_0028,CL_00079,18303.31
IAP_000232,2026-05-25,RM_0044,CL_00801,15724.72
IAP_000416,2026-04-14,RM_0028,CL_00061,97451.12
IAP_000856,2026-06-18,RM_0056,CL_00718,21184.13
IAP_000520,2026-06-11,RM_0039,CL_00760,83764.13
IAP_000896,2026-06-30,RM_0002,CL_00055,33134.74
IAP_001813,2026-04-12,RM_0058,CL_00543,45153.06
IAP_001033,2026-05-01,RM_0056,CL_00724,75986.39
IAP_001267,2026-04-06,RM_0006,CL_00404,64697.37
IAP_001116,2026-05-06,RM_0028,CL_00313,37585.52
IAP_001126,2026-06-16,RM_0049,CL_00214,94737.68
IAP_000681,2026-06-06,RM_0017,CL_00486,94284.47
IAP_001517,2026-05-08,RM_0007,CL_00880,95715.65
IAP_001327,2026-06-20,RM_0033,CL_00869,88588.27
IAP_000847,2026-04-05,RM_0040,CL_00181,59467.43
IAP_000445,2026-04-13,RM_0028,CL_00325,66120.65
IAP_000887,2026-05-18,RM_0049,CL_00217,77514.62
IAP_000281,2026-04-27,RM_0043,CL_00450,12797.3
IAP_001288,2026-06-04,RM_0059,CL_00299,77417.69
IAP_002004,2026-06-28,RM_0041,CL_00860,19411.81
IAP_000358,2026-05-28,RM_0058,CL_00234,24598.97
IAP_002146,2026-06-17,RM_0021,CL_00872,53852.63
IAP_000597,2026-05-22,RM_0049,CL_00217,69299.7
IAP_001452,2026-06-20,RM_0049,CL_00302,98146.99
IAP_000087,2026-06-29,RM_0049,CL_00817,64997.93
IAP_000776,2026-05-12,RM_0015,CL_00792,84085.16
IAP_000605,2026-04-13,RM_0015,CL_00433,25641.65
IAP_000321,2026-06-23,RM_0053,CL_00888,45185.21
IAP_000270,2026-05-03,RM_0017,CL_00022,72532.15
IAP_001906,2026-04-18,RM_0015,CL_00792,34017.16
IAP_001939,2026-06-08,RM_0041,CL_00577,18317.04
IAP_000937,2026-07-01,RM_0006,CL_00354,14257.1
IAP_000529,2026-06-09,RM_0045,CL_00387,80362.16
IAP_000783,2026-06-02,RM_0006,CL_00815,47121.92
IAP_000839,2026-06-23,RM_0028,CL_00636,24970.43
IAP_001856,2026-04-05,RM_0058,CL_00124,67380.84
IAP_001252,2026-05-12,RM_0045,CL_00517,22228.92
IAP_000573,2026-06-06,RM_0045,CL_00318,29005.05
IAP_000249,2026-06-05,RM_0045,CL_00290,37244.05
IAP_000606,2026-05-19,RM_0039,CL_00498,66599.1
IAP_001103,2026-06-04,RM_0043,CL_00579,77514.27
IAP_002103,2026-06-26,RM_0006,CL_00340,4181.55
IAP_000353,2026-05-04,RM_0037,CL_00345,41812.74
IAP_001869,2026-04-12,RM_0043,CL_00482,81953.54
IAP_000293,2026-06-14,RM_0017,CL_00751,21504.57
IAP_000213,2026-05-03,RM_0041,CL_00420,86216.8
IAP_000618,2026-04-18,RM_0022,CL_00183,25724.39
IAP_002105,2026-05-08,RM_0031,CL_00123,33655.04
IAP_001892,2026-04-10,RM_0006,CL_00395,30241.94
IAP_002178,2026-04-30,RM_0006,CL_00348,98394.78
IAP_000826,2026-05-17,RM_0058,CL_00574,23271.67
IAP_001494,2026-05-02,RM_0043,CL_00648,74722.82
IAP_001998,2026-04-22,RM_0053,CL_00850,50514.36
IAP_000556,2026-06-03,RM_0056,CL_00179,75853.16
IAP_001365,2026-06-14,RM_0022,CL_00669,21512.77
IAP_001298,2026-06-16,RM_0021,CL_00444,3683.1
IAP_000632,2026-04-13,RM_0006,CL_00646,53832.45
IAP_000706,2026-05-07,RM_0004,CL_00396,52701.21
IAP_001246,2026-06-18,RM_0011,CL_00777,53417.39
IAP_000775,2026-04-23,RM_0043,CL_00153,4386.97
IAP_002080,2026-05-24,RM_0043,CL_00781,66613.55
IAP_002036,2026-05-09,RM_0006,CL_00472,49797.32
IAP_000542,2026-04-20,RM_0027,CL_00370,91067.17
IAP_000316,2026-05-20,RM_0002,CL_00433,82560.65
IAP_000231,2026-05-26,RM_0044,CL_00357,89694.82
IAP_001633,2026-04-12,RM_0031,CL_00123,6453.28
IAP_001900,2026-05-01,RM_0059,CL_00878,87724.87
IAP_000230,2026-05-22,RM_0006,CL_00647,20954.6
IAP_001026,2026-05-17,RM_0004,CL_00799,7179.67
IAP_002060,2026-04-21,RM_0057,CL_00093,55763.49
IAP_001872,2026-05-19,RM_0043,CL_00851,14181.22
IAP_001940,2026-06-27,RM_0033,CL_00402,72597.09
IAP_000553,2026-05-24,RM_0052,CL_00530,79756.55
IAP_000003,2026-05-09,RM_0040,CL_00571,54373.92
IAP_000734,2026-06-04,RM_0009,CL_00499,69847.08
IAP_000478,2026-06-06,RM_0015,CL_00028,6689.49
IAP_000104,2026-06-01,RM_0008,CL_00493,45009.11
IAP_001853,2026-04-28,RM_0028,CL_00243,70216.36
IAP_001720,2026-05-19,RM_0011,CL_00314,38098.98
IAP_001469,2026-05-19,RM_0057,CL_00672,58494.01
IAP_001632,2026-04-17,RM_0041,CL_00169,91842.62
IAP_001245,2026-05-02,RM_0015,CL_00573,46816.46
IAP_001916,2026-05-23,RM_0010,CL_00805,22733.12
IAP_001996,2026-04-14,RM_0001,CL_00650,31267.15
IAP_001986,2026-05-08,RM_0017,CL_00347,5957.54
IAP_002022,2026-05-09,RM_0012,CL_00238,5177.29
IAP_001428,2026-04-17,RM_0021,CL_00311,65096.51
IAP_000788,2026-05-20,RM_0033,CL_00758,73305.7
IAP_000779,2026-04-16,RM_0022,CL_00811,65003.98
IAP_001357,2026-05-30,RM_0011,CL_00737,76360.86
IAP_000181,2026-04-08,RM_0002,CL_00479,60427.89
IAP_002109,2026-05-29,RM_0043,CL_00450,64258.29
IAP_001793,2026-06-30,RM_0045,CL_00290,26669.52
IAP_002014,2026-05-29,RM_0045,CL_00599,65616.71
IAP_000186,2026-05-23,RM_0037,CL_00368,22884.7
IAP_001090,2026-04-29,RM_0060,CL_00765,67804.36
IAP_001484,2026-06-06,RM_0056,CL_00198,67552.28
IAP_002001,2026-04-16,RM_0002,CL_00055,35908.58
IAP_001567,2026-04-14,RM_0049,CL_00609,5874.35
IAP_002132,2026-05-29,RM_0009,CL_00250,29742.91
IAP_000906,2026-06-26,RM_0001,CL_00390,63079.86
IAP_000742,2026-05-30,RM_0009,CL_00499,82327.84
IAP_001258,2026-07-03,RM_0035,CL_00663,30578.61
IAP_001175,2026-04-28,RM_0039,CL_00262,37148.69
IAP_000239,2026-05-13,RM_0002,CL_00030,71397.67
IAP_002042,2026-05-02,RM_0053,CL_00888,13289.12
IAP_001975,2026-05-10,RM_0028,CL_00045,30758.98
IAP_000161,2026-05-24,RM_0053,CL_00001,84776.63
IAP_001381,2026-06-13,RM_0033,CL_00174,79389.73
IAP_001224,2026-05-27,RM_0015,CL_00437,25539.94
IAP_000465,2026-04-12,RM_0028,CL_00035,67403.7
IAP_002079,2026-04-17,RM_0028,CL_00043,85670.5
IAP_000793,2026-06-05,RM_0021,CL_00048,99772.02
IAP_000436,2026-05-10,RM_0021,CL_00101,17961.21
IAP_001601,2026-06-16,RM_0001,CL_00390,51901.07
IAP_000456,2026-07-03,RM_0058,CL_00448,33642.63
IAP_001602,2026-06-19,RM_0004,CL_00418,98607.85
IAP_002100,2026-06-13,RM_0047,CL_00603,79471.22
IAP_001465,2026-04-15,RM_0004,CL_00104,69546.85
IAP_001998,2026-04-22,RM_0053,CL_00850,50514.36
IAP_000463,2026-05-12,RM_0058,CL_00516,45021.22
IAP_000643,2026-05-03,RM_0027,CL_00502,50058.07
IAP_001805,2026-04-23,RM_0039,CL_00529,78157.28
IAP_000012,2026-06-18,RM_0058,CL_00586,44642.25
IAP_000979,2026-05-17,RM_0053,CL_00001,77665.44
IAP_000666,2026-05-11,RM_0049,CL_00176,77441.97
IAP_001693,2026-04-10,RM_0031,CL_00057,25557.94
IAP_001875,2026-05-10,RM_0049,CL_00741,32092.33
IAP_001283,2026-05-10,RM_0002,CL_00479,65969.55
IAP_000176,2026-05-13,RM_0015,CL_00155,89014.84
IAP_000447,2026-04-06,RM_0037,CL_00890,86400.03
IAP_000312,2026-06-01,RM_0004,CL_00075,73906.58
IAP_001377,2026-07-03,RM_0045,CL_00318,10810.63
IAP_000516,2026-05-19,RM_0037,CL_00867,81295.0
IAP_002045,2026-06-28,RM_0004,CL_00453,93228.81
IAP_001677,2026-05-04,RM_0002,CL_00180,58998.67
IAP_001387,2026-05-08,RM_0001,CL_00790,16146.21
IAP_001690,2026-04-17,RM_0040,CL_00715,13855.2
IAP_000303,2026-05-15,RM_0056,CL_00198,73573.2
IAP_000118,2026-05-16,RM_0017,CL_00301,38528.99
IAP_002070,2026-06-23,RM_0004,CL_00396,16994.33
IAP_000524,2026-06-21,RM_0002,CL_00213,85271.67
IAP_000604,2026-06-26,RM_0060,CL_00607,62742.18
IAP_001862,2026-06-08,RM_0004,CL_00799,38056.7
IAP_001368,2026-04-22,RM_0039,CL_00706,85409.67
IAP_001541,2026-06-11,RM_0053,CL_00633,80885.52
IAP_001059,2026-06-21,RM_0028,CL_00313,21235.37
IAP_000156,2026-07-02,RM_0059,CL_00876,95200.29
IAP_001769,2026-05-18,RM_0015,CL_00013,17233.93
IAP_000022,2026-04-25,RM_0037,CL_00414,49560.63
