TGS_ID,Date,rm_id,client_id,TGS_Amount
TGS_002840,2026-05-13,RM_0027,CL_00484,24406.5
TGS_002701,2026-04-11,RM_0033,CL_00588,47360.54
TGS_000186,2026-06-18,RM_0049,CL_00764,74234.02
TGS_000480,2026-05-06,RM_0022,CL_00026,50726.51
TGS_002938,2026-06-11,RM_0033,CL_00438,5172.89
TGS_000349,2026-06-28,RM_0044,CL_00900,62901.4
TGS_002916,2026-05-19,RM_0035,CL_00663,32201.76
TGS_002443,2026-05-10,RM_0049,CL_00538,12588.73
TGS_000458,2026-05-09,RM_0006,CL_00520,53596.67
TGS_001951,2026-04-10,RM_0007,CL_00452,45944.73
TGS_001138,2026-06-01,RM_0039,CL_00736,47132.97
TGS_000760,2026-05-03,RM_0058,CL_00124,63063.12
TGS_000473,2026-05-20,RM_0049,CL_00764,15144.51
TGS_001778,2026-04-24,RM_0002,CL_00213,34333.24
TGS_002252,2026-04-29,RM_0053,CL_00782,58790.49
TGS_001222,2026-06-06,RM_0006,CL_00630,33003.32
TGS_000744,2026-05-11,RM_0015,CL_00282,29578.97
TGS_001544,2026-05-16,RM_0001,CL_00683,29569.42
TGS_000068,2026-04-15,RM_0017,CL_00640,56715.1
TGS_001380,2026-06-22,RM_0045,CL_00779,21266.56
TGS_001991,2026-04-22,RM_0057,CL_00686,58336.31
TGS_002288,2026-06-25,RM_0053,CL_00148,37878.15
TGS_000181,2026-04-26,RM_0033,CL_00716,6530.63
TGS_001298,2026-04-06,RM_0041,CL_00778,23894.04
TGS_002931,2026-04-26,RM_0004,CL_00810,37537.29
TGS_000609,2026-06-30,RM_0001,CL_00793,59875.54
TGS_001221,01-06-2026,RM_0002,CL_00171,29262.05
TGS_000431,2026-05-02,RM_0031,CL_00332,15791.7
TGS_001801,2026-04-24,RM_0049,CL_00136,12581.01
TGS_002815,2026-04-07,RM_0033,CL_00758,32138.65
TGS_000301,2026-04-14,RM_0001,CL_00004,7776.33
TGS_002442,2026-05-15,RM_0031,CL_00332,38844.03
TGS_000198,2026-06-12,RM_0027,CL_00710,2390.95
TGS_002156,2026-04-23,RM_0028,CL_00533,2445.54
TGS_001591,03-07-2026,RM_0033,CL_00578,3535.21
TGS_002828,15-04-2026,RM_0008,CL_00552,1233.27
TGS_000694,2026-05-01,RM_0049,CL_00508,19913.15
TGS_001695,2026-06-21,RM_0007,CL_00348,18369.07
TGS_000133,2026-04-13,RM_0031,CL_00123,69580.47
TGS_002269,2026-07-01,RM_0015,CL_00449,47095.01
TGS_001708,2026-04-29,RM_0052,CL_00731,51179.09
TGS_002969,2026-04-10,RM_0022,CL_00649,23992.81
TGS_002366,2026-06-24,RM_0039,CL_00547,6154.12
TGS_000027,2026-06-27,RM_0052,CL_00564,50135.31
TGS_002488,2026-06-30,RM_0004,CL_00007,13476.23
TGS_002912,2026-06-04,RM_0057,CL_00093,41298.04
TGS_001981,2026-06-12,RM_0028,CL_00275,7140.02
TGS_000580,2026-06-09,RM_0031,CL_00428,45015.36
TGS_000420,2026-07-04,RM_0045,CL_00599,55765.4
TGS_000945,2026-04-08,RM_0043,CL_00567,21129.69
TGS_002582,2026-05-30,RM_0017,CL_00347,24747.73
TGS_001933,2026-05-31,RM_0027,CL_00399,67713.35
TGS_001429,2026-06-09,RM_0022,CL_00413,27430.24
TGS_000427,2026-05-04,RM_0002,CL_00329,41581.85
TGS_001661,2026-06-23,RM_0011,CL_00314,62260.81
TGS_000776,2026-06-04,RM_0060,CL_00388,57463.93
TGS_001438,2026-04-17,RM_0009,CL_00688,63494.08
TGS_002283,2026-04-06,RM_0006,CL_00348,67082.26
TGS_001632,2026-06-16,RM_0010,CL_00795,13123.54
TGS_001750,2026-05-12,RM_0039,CL_00759,36020.89
TGS_002067,2026-05-29,RM_0039,CL_00706,30930.32
TGS_002596,2026-06-15,RM_0041,CL_00296,10497.12
TGS_002882,2026-06-12,RM_0001,CL_00783,67625.78
TGS_002812,2026-06-01,RM_0004,CL_00740,74729.94
TGS_000889,2026-06-22,RM_0056,CL_00304,74666.88
TGS_001878,2026-06-28,RM_0027,CL_00733,62700.19
TGS_002227,2026-04-08,RM_0049,CL_00126,33130.62
TGS_002796,2026-04-26,RM_0047,CL_00769,9013.34
TGS_001442,2026-07-04,RM_0002,CL_00221,72285.88
TGS_001596,2026-04-10,RM_0039,CL_00885,69401.58
TGS_001717,2026-05-29,RM_0039,CL_00821,1261.41
TGS_002212,2026-06-17,RM_0008,CL_00727,18805.17
TGS_001573,2026-04-17,RM_0017,CL_00301,13742.4
TGS_001881,2026-05-31,RM_0049,CL_00766,70524.4
TGS_002386,25-05-2026,RM_0017,CL_00757,6378.49
TGS_000339,2026-05-01,RM_0002,CL_00838,7917.89
TGS_001645,2026-06-23,RM_0027,CL_00076,22359.1
TGS_001321,2026-05-01,RM_0037,CL_00890,59646.54
TGS_002016,2026-06-12,RM_0049,CL_00526,44489.85
TGS_001462,2026-05-10,RM_0015,CL_00449,30808.43
TGS_001086,2026-06-03,RM_0027,CL_00502,25825.18
TGS_001703,2026-04-13,RM_0002,CL_00200,65330.49
TGS_001646,2026-04-14,RM_0021,CL_00444,3850.8
TGS_001973,2026-05-31,RM_0043,CL_00306,62890.77
TGS_001776,07-05-2026,RM_0057,CL_00583,15529.97
TGS_000080,2026-07-03,RM_0028,CL_00243,22875.93
TGS_002188,2026-05-26,RM_0017,CL_00070,45063.83
TGS_000016,23-06-2026,RM_0058,CL_00597,7240.21
TGS_000454,2026-04-22,RM_0058,CL_00466,71521.49
TGS_001966,2026-06-21,RM_0047,CL_00017,2196.15
TGS_002006,2026-05-22,RM_0017,CL_00419,44198.23
TGS_000324,2026-05-20,RM_0058,CL_00516,63612.74
TGS_001647,2026-05-19,RM_0060,CL_00700,9264.93
TGS_002333,2026-05-16,RM_0056,CL_00194,33028.47
TGS_001837,2026-04-26,RM_0015,CL_00350,49987.67
TGS_001346,2026-06-21,RM_0049,CL_00592,53867.21
TGS_001851,2026-05-31,RM_0039,CL_00744,19609.2
TGS_000586,2026-05-17,RM_0043,CL_00781,52307.34
TGS_001819,2026-05-16,RM_0054,CL_00829,38682.99
TGS_001920,2026-06-17,RM_0017,CL_00092,52554.99
TGS_001809,2026-06-13,RM_0058,CL_00828,11056.81
TGS_000587,2026-05-12,RM_0039,CL_00706,33058.5
TGS_001912,2026-05-15,RM_0001,CL_00683,72314.36
TGS_002965,2026-06-19,RM_0002,CL_00898,68392.15
TGS_001437,2026-05-15,RM_0033,CL_00869,28034.22
TGS_000166,2026-04-10,RM_0028,CL_00549,36886.47
TGS_002034,2026-06-08,RM_0033,CL_00837,44451.21
TGS_002001,2026-06-27,RM_0006,CL_00630,53571.15
TGS_002148,2026-05-05,RM_0027,CL_00097,36550.13
TGS_002119,27-06-2026,RM_0028,CL_00776,31348.16
TGS_002158,2026-05-07,RM_0037,CL_00445,62368.79
TGS_001276,2026-06-05,RM_0037,CL_00414,18131.48
TGS_002961,2026-04-20,RM_0004,CL_00075,39955.51
TGS_002724,2026-05-17,RM_0058,CL_00756,24170.32
TGS_000864,2026-05-14,RM_0002,CL_00118,68219.28
TGS_000485,2026-05-31,RM_0001,CL_00683,23785.29
TGS_002044,2026-05-14,RM_0022,CL_00751,71945.72
TGS_001930,2026-04-24,RM_0002,CL_00433,32458.81
TGS_001787,2026-04-09,RM_0002,CL_00457,70478.99
TGS_000015,2026-05-05,RM_0049,CL_00176,22460.16
TGS_002619,2026-04-25,RM_0010,CL_00189,33352.1
TGS_001044,2026-06-01,RM_0041,CL_00251,45719.2
TGS_000954,2026-06-22,RM_0053,CL_00633,6820.92
TGS_002439,2026-04-20,RM_0028,CL_00046,16651.75
TGS_001051,2026-04-25,RM_0004,CL_00799,18237.5
TGS_002766,2026-05-25,RM_0027,CL_00600,24799.88
TGS_000912,2026-05-02,RM_0044,CL_00357,73308.66
TGS_000031,2026-06-15,RM_0043,CL_00648,26075.84
TGS_000907,2026-04-18,RM_0017,CL_00336,14523.7
TGS_001897,2026-05-31,RM_0009,CL_00688,8151.61
TGS_002799,2026-06-14,RM_0028,CL_00776,60366.45
TGS_001280,2026-05-27,RM_0043,CL_00450,12990.57
TGS_002723,2026-05-18,RM_0049,CL_00217,17929.09
TGS_000922,2026-06-28,RM_0039,CL_00156,50313.35
TGS_002982,2026-05-26,RM_0008,CL_00019,6125.53
TGS_000791,2026-05-29,RM_0041,CL_00488,67876.4
TGS_002613,2026-06-10,RM_0045,CL_00779,33673.89
TGS_000013,2026-04-28,RM_0015,CL_00008,68181.15
TGS_000818,18-05-2026,RM_0015,CL_00792,20379.56
TGS_001085,2026-05-21,RM_0004,CL_00075,17102.35
TGS_001741,2026-06-24,RM_0028,CL_00325,14430.16
TGS_002130,2026-04-10,RM_0031,CL_00428,34583.62
TGS_000500,2026-06-30,RM_0033,CL_00071,73037.42
TGS_000728,2026-06-18,RM_0049,CL_00094,14136.94
TGS_001359,2026-05-03,RM_0006,CL_00542,21564.14
TGS_001748,2026-04-07,RM_0041,CL_00589,49847.81
TGS_001871,2026-05-17,RM_0049,CL_00741,51408.16
TGS_001103,2026-07-01,RM_0006,CL_00395,19478.35
TGS_002686,2026-07-01,RM_0006,CL_00825,62037.17
TGS_001150,02-07-2026,RM_0039,CL_00771,13116.78
TGS_002075,2026-06-25,RM_0002,CL_00084,22724.74
TGS_002422,09-05-2026,RM_0002,CL_00494,3636.32
TGS_000788,2026-05-06,RM_0033,CL_00259,43650.45
TGS_000628,2026-06-04,RM_0010,CL_00625,20187.17
TGS_002082,2026-06-12,RM_0015,CL_00813,31452.98
TGS_000385,2026-05-16,RM_0017,CL_00863,15702.58
TGS_001155,2026-05-08,RM_0043,CL_00794,14656.5
TGS_002556,2026-06-03,RM_0007,CL_00819,13798.6
TGS_000355,2026-05-07,RM_0062,CL_00323,54246.74
TGS_000584,2026-04-28,RM_0017,CL_00347,31552.77
TGS_000277,2026-06-29,RM_0022,CL_00089,42733.53
TGS_000470,2026-05-10,RM_0047,CL_00632,45672.24
TGS_000913,2026-06-30,RM_0015,CL_00812,5262.92
TGS_000630,14-06-2026,RM_0058,CL_00342,20185.53
TGS_000199,2026-06-18,RM_0010,CL_00436,25819.03
TGS_001183,2026-04-29,RM_0006,CL_00354,71506.7
TGS_000417,2026-05-10,RM_0028,CL_00133,8486.21
TGS_000073,17-05-2026,RM_0002,CL_00403,3049.52
TGS_000622,2026-04-10,RM_0002,CL_00398,48334.45
TGS_000808,2026-05-10,RM_0012,CL_00421,59177.38
TGS_002394,2026-05-21,RM_0002,CL_00534,33260.11
TGS_000145,2026-05-09,RM_0002,CL_00376,43544.13
TGS_000875,2026-05-22,RM_0017,CL_00537,43904.49
TGS_000847,2026-06-18,RM_0002,CL_00221,45564.68
TGS_000353,2026-06-13,RM_0004,CL_00483,13067.81
TGS_002293,2026-05-09,RM_0044,CL_00647,55308.28
TGS_000803,16-04-2026,RM_0047,CL_00137,24834.1
TGS_000786,2026-04-27,RM_0039,CL_00598,15180.09
TGS_000750,2026-05-03,RM_0015,CL_00282,12098.67
TGS_000071,2026-05-16,RM_0057,CL_00369,3525.13
TGS_001100,2026-05-28,RM_0015,CL_00195,1995.29
TGS_002703,26-06-2026,RM_0010,CL_00788,28032.93
TGS_001730,2026-04-13,RM_0007,CL_00906,66677.64
TGS_000147,2026-06-23,RM_0015,CL_00748,46985.71
TGS_001540,2026-06-18,RM_0004,CL_00572,66193.73
TGS_002184,2026-05-18,RM_0004,CL_00661,8183.74
TGS_000039,2026-04-05,RM_0033,CL_00424,59689.89
TGS_000141,2026-06-29,RM_0002,CL_00433,43110.05
TGS_002823,2026-05-22,RM_0006,CL_00780,32185.89
TGS_000981,2026-05-31,RM_0028,CL_00765,30035.65
TGS_001477,2026-06-30,RM_0062,CL_00745,72069.86
TGS_000612,10-05-2026,RM_0010,CL_00141,71259.14
TGS_000838,2026-06-04,RM_0006,CL_00630,44219.98
TGS_000963,2026-05-23,RM_0012,CL_00719,39854.91
TGS_000332,2026-05-27,RM_0006,CL_00825,12443.37
TGS_000474,2026-04-19,RM_0028,CL_00776,20488.89
TGS_000156,2026-06-15,RM_0040,CL_00629,22073.82
TGS_000434,2026-04-10,RM_0049,CL_00166,52883.85
TGS_001566,2026-06-03,RM_0045,CL_00318,69046.81
TGS_002960,2026-05-18,RM_0052,CL_00467,11063.21
TGS_000146,2026-04-30,RM_0001,CL_00750,15755.87
TGS_002714,2026-04-22,RM_0059,CL_00491,55707.82
TGS_002748,2026-05-27,RM_0045,CL_00318,9586.51
TGS_000323,2026-04-30,RM_0045,CL_00312,40626.52
TGS_002789,2026-05-05,RM_0057,CL_00329,1137.18
TGS_001690,2026-04-29,RM_0017,CL_00844,4498.93
TGS_002774,2026-05-22,RM_0006,CL_00354,54642.38
TGS_002892,2026-05-02,RM_0033,CL_00011,61119.9
TGS_001534,2026-04-18,RM_0033,CL_00869,15070.4
TGS_002374,22-05-2026,RM_0039,CL_00760,64248.59
TGS_000695,2026-04-10,RM_0002,CL_00010,61722.96
TGS_000723,2026-05-20,RM_0047,CL_00732,54525.02
TGS_000987,21-05-2026,RM_0033,CL_00259,13180.23
TGS_000764,2026-05-08,RM_0033,CL_00138,18609.04
TGS_000038,2026-06-07,RM_0031,CL_00731,70269.33
TGS_001291,2026-05-15,RM_0052,CL_00731,70671.03
TGS_000072,2026-05-30,RM_0027,CL_00484,2960.25
TGS_000093,2026-05-11,RM_0058,CL_00234,7030.64
TGS_002790,2026-06-29,RM_0015,CL_00008,28323.87
TGS_001516,2026-07-01,RM_0043,CL_00482,59896.59
TGS_001576,2026-04-12,RM_0041,CL_00379,31571.27
TGS_001280,2026-05-27,RM_0043,CL_00450,12990.57
TGS_001922,2026-06-01,RM_0007,CL_00871,53545.03
TGS_002454,2026-05-04,RM_0027,CL_00600,44899.46
TGS_002292,2026-05-26,RM_0015,CL_00425,47736.96
TGS_002393,2026-05-31,RM_0054,CL_00257,50407.05
TGS_002889,05-04-2026,RM_0043,CL_00634,1981.17
TGS_000794,2026-06-08,RM_0002,CL_00565,57861.82
TGS_000906,2026-04-14,RM_0002,CL_00581,7103.8
TGS_000107,2026-06-16,RM_0041,CL_00251,66552.94
TGS_001847,2026-04-21,RM_0053,CL_00305,31465.24
TGS_001065,2026-04-12,RM_0033,CL_00174,1367.61
TGS_001947,2026-06-15,RM_0017,CL_00301,65238.11
TGS_000829,2026-05-16,RM_0004,CL_00560,6726.37
TGS_000316,2026-05-25,RM_0004,CL_00396,46709.77
TGS_000428,2026-06-20,RM_0039,CL_00651,21279.04
TGS_001266,2026-05-09,RM_0040,CL_00334,61098.01
TGS_002249,2026-04-26,RM_0002,CL_00221,62890.7
TGS_001563,2026-04-16,RM_0045,CL_00806,66034.12
TGS_002997,2026-04-22,RM_0027,CL_00503,70889.5
TGS_000240,2026-04-29,RM_0006,CL_00405,57208.16
TGS_001404,2026-06-19,RM_0033,CL_00066,14117.23
TGS_002597,2026-07-01,RM_0017,CL_00016,23164.8
TGS_002456,2026-05-22,RM_0017,CL_00640,66967.16
TGS_000370,2026-05-08,RM_0004,CL_00007,31406.59
TGS_000477,2026-05-13,RM_0017,CL_00058,59411.55
TGS_002773,2026-05-29,RM_0031,CL_00320,18185.27
TGS_002787,2026-04-24,RM_0045,CL_00806,37180.43
TGS_002715,2026-05-01,RM_0028,CL_00889,4405.47
TGS_001527,2026-06-02,RM_0060,CL_00700,56579.32
TGS_002029,2026-04-26,RM_0022,CL_00413,55738.74
TGS_001945,2026-07-02,RM_0004,CL_00104,34038.37
TGS_001390,2026-05-20,RM_0049,CL_00766,53986.86
TGS_000687,2026-07-02,RM_0001,CL_00746,33708.04
TGS_001072,20-04-2026,RM_0040,CL_00287,37289.12
TGS_000590,2026-06-22,RM_0002,CL_00316,13236.52
TGS_001926,2026-06-21,RM_0049,CL_00217,12800.34
TGS_002643,2026-07-03,RM_0049,CL_00610,30267.72
TGS_000714,2026-04-11,RM_0041,CL_00617,61773.27
TGS_000138,2026-04-24,RM_0043,CL_00197,56245.15
TGS_002782,2026-04-07,RM_0015,CL_00735,10644.7
TGS_002121,2026-05-01,RM_0006,CL_00796,64300.01
TGS_000843,2026-06-23,RM_0056,CL_00616,64187.81
TGS_001022,2026-04-27,RM_0056,CL_00718,40043.28
TGS_000361,21-06-2026,RM_0015,CL_00748,31958.03
TGS_002194,15-05-2026,RM_0015,CL_00146,64565.39
TGS_000025,2026-07-02,RM_0049,CL_00501,33905.14
TGS_001975,2026-05-14,RM_0041,CL_00080,71988.77
TGS_001340,2026-05-19,RM_0022,CL_00511,15119.56
TGS_000226,2026-05-31,RM_0028,CL_00165,68955.17
TGS_001021,2026-06-01,RM_0002,CL_00256,1921.67
TGS_002855,2026-05-01,RM_0015,CL_00437,68687.71
TGS_002756,2026-04-17,RM_0001,CL_00554,15600.32
TGS_002209,2026-04-22,RM_0010,CL_00129,35872.26
TGS_000369,2026-06-17,RM_0002,CL_00457,50819.19
TGS_001047,2026-05-19,RM_0041,CL_00860,46276.85
TGS_002775,2026-06-25,RM_0028,CL_00143,25628.13
TGS_000944,2026-04-21,RM_0004,CL_00130,6607.82
TGS_002437,2026-06-30,RM_0004,CL_00142,20397.04
TGS_000418,2026-04-26,RM_0027,CL_00458,14804.99
TGS_002317,2026-07-02,RM_0041,CL_00420,35610.72
TGS_000852,2026-06-27,RM_0002,CL_00903,22153.66
TGS_002663,2026-04-07,RM_0053,CL_00098,40169.87
TGS_001755,2026-05-20,RM_0015,CL_00013,24183.56
TGS_002246,2026-06-15,RM_0028,CL_00133,5593.24
TGS_001037,2026-04-19,RM_0041,CL_00477,32121.25
TGS_002354,2026-06-28,RM_0027,CL_00286,28901.38
TGS_001484,2026-05-18,RM_0004,CL_00896,25422.14
TGS_002814,2026-06-30,RM_0052,CL_00845,30978.54
TGS_002051,2026-04-19,RM_0058,CL_00597,18046.5
TGS_000670,2026-06-06,RM_0037,CL_00890,67527.85
TGS_000360,2026-04-15,RM_0022,CL_00879,61795.57
TGS_002065,2026-06-12,RM_0039,CL_00412,29770.05
TGS_001775,2026-06-20,RM_0006,CL_00206,31094.52
TGS_002050,2026-06-09,RM_0037,CL_00678,60874.86
TGS_000030,2026-05-10,RM_0039,CL_00751,2482.7
TGS_002834,2026-05-25,RM_0044,CL_00900,23782.66
TGS_001520,2026-04-15,RM_0016,CL_00734,9385.62
TGS_001606,2026-04-28,RM_0041,CL_00379,12207.39
TGS_002839,2026-05-31,RM_0016,CL_00122,52885.17
TGS_001306,17-04-2026,RM_0043,CL_00304,60874.34
TGS_002807,2026-07-01,RM_0010,CL_00189,72432.98
TGS_002978,15-06-2026,RM_0009,CL_00831,73536.88
TGS_000528,2026-04-05,RM_0004,CL_00483,33961.77
TGS_001087,2026-06-23,RM_0015,CL_00350,27592.99
TGS_000151,2026-05-01,RM_0043,CL_00252,7875.73
TGS_001869,2026-06-09,RM_0056,CL_00179,17555.12
TGS_000659,2026-05-09,RM_0008,CL_00493,23773.37
TGS_001853,2026-05-14,RM_0043,CL_00197,13473.07
TGS_000362,2026-04-30,RM_0056,CL_00616,14911.68
TGS_000613,2026-05-17,RM_0002,CL_00393,65321.55
TGS_002741,2026-05-27,RM_0057,CL_00679,13028.78
TGS_001704,2026-07-01,RM_0033,CL_00690,16408.51
TGS_002737,2026-06-04,RM_0021,CL_00847,4208.36
TGS_000212,2026-04-30,RM_0033,CL_00335,43883.79
TGS_001471,2026-04-28,RM_0004,CL_00075,31160.04
TGS_001896,2026-04-19,RM_0006,CL_00553,21796.19
TGS_001445,2026-04-29,RM_0028,CL_00079,27870.68
TGS_000928,04-07-2026,RM_0053,CL_00131,45429.21
TGS_001528,2026-05-13,RM_0002,CL_00010,66271.69
TGS_002066,2026-06-15,RM_0017,CL_00317,64420.66
TGS_001358,2026-06-21,RM_0049,CL_00094,10512.46
TGS_000498,2026-04-23,RM_0045,CL_00120,66524.88
TGS_002003,2026-05-17,RM_0022,CL_00401,55099.88
TGS_002426,2026-06-07,RM_0002,CL_00241,40999.84
TGS_001129,2026-05-14,RM_0010,CL_00119,33721.22
TGS_001578,2026-06-10,RM_0006,CL_00206,25608.74
TGS_001774,2026-05-06,RM_0056,CL_00926,70504.01
TGS_000424,2026-06-26,RM_0049,CL_00166,4427.76
TGS_001681,2026-06-17,RM_0067,CL_00811,31867.75
TGS_002348,18-06-2026,RM_0033,CL_00703,35340.71
TGS_002717,2026-05-31,RM_0021,CL_00697,48423.59
TGS_001417,2026-04-29,RM_0057,CL_00711,36779.73
TGS_001724,2026-06-15,RM_0001,CL_00072,42412.04
TGS_000100,2026-04-21,RM_0010,CL_00625,50676.37
TGS_002497,2026-05-27,RM_0022,CL_00417,43226.33
TGS_002424,2026-05-12,RM_0068,CL_00417,48763.11
TGS_002554,2026-07-01,RM_0017,CL_00255,18003.2
TGS_001430,2026-05-06,RM_0012,CL_00893,39340.8
TGS_001316,2026-05-25,RM_0041,CL_00379,18157.81
TGS_000982,2026-05-21,RM_0028,CL_00143,20528.62
TGS_002143,2026-04-29,RM_0012,CL_00017,3018.69
TGS_001885,2026-06-13,RM_0015,CL_00709,61924.3
TGS_001441,2026-04-07,RM_0027,CL_00042,2774.12
TGS_000127,2026-06-14,RM_0028,CL_00165,65484.42
TGS_002109,2026-06-17,RM_0033,CL_00066,10341.41
TGS_002553,2026-06-25,RM_0066,CL_00496,21493.44
TGS_002532,2026-04-09,RM_0007,CL_00820,54351.87
TGS_001253,2026-06-07,RM_0033,CL_00434,45334.29
TGS_001957,2026-04-26,RM_0028,CL_00100,41172.24
TGS_002706,2026-04-09,RM_0057,CL_00843,1890.59
TGS_002230,2026-04-14,RM_0049,CL_00189,58977.37
TGS_000555,04-06-2026,RM_0049,CL_00741,19659.99
TGS_000742,2026-06-19,RM_0039,CL_00156,61899.96
TGS_000919,2026-05-17,RM_0044,CL_00677,50522.78
TGS_001971,2026-06-24,RM_0001,CL_00051,2360.3
TGS_002373,2026-06-18,RM_0049,CL_00214,1838.96
TGS_002644,2026-05-16,RM_0058,CL_00756,36593.68
TGS_001542,2026-04-07,RM_0040,CL_00644,17278.43
TGS_001189,2026-04-19,RM_0037,CL_00414,38987.22
TGS_001875,2026-06-24,RM_0039,CL_00704,13910.45
TGS_002352,2026-06-08,RM_0002,CL_00180,42757.56
TGS_000734,2026-06-01,RM_0015,CL_00407,30127.28
TGS_001029,2026-06-18,RM_0016,CL_00321,10613.0
TGS_001613,2026-06-06,RM_0045,CL_00517,43251.87
TGS_000088,2026-07-01,RM_0041,CL_00086,35534.67
TGS_001203,2026-05-16,RM_0016,CL_00478,74302.89
TGS_001751,2026-05-01,RM_0004,CL_00560,9699.35
TGS_001388,2026-05-06,RM_0027,CL_00371,25896.7
TGS_002419,2026-05-13,RM_0060,CL_00544,9208.17
TGS_000572,2026-05-31,RM_0033,CL_00273,59473.31
TGS_002551,2026-04-24,RM_0049,CL_00235,52004.99
TGS_001679,2026-05-01,RM_0027,CL_00426,47318.46
TGS_002858,2026-06-23,RM_0045,CL_00570,32135.54
TGS_001288,2026-05-11,RM_0004,CL_00765,74370.0
TGS_000978,2026-05-16,RM_0006,CL_00456,9304.6
TGS_001628,2026-05-30,RM_0054,CL_00550,22302.29
TGS_001220,2026-05-03,RM_0045,CL_00532,14041.47
TGS_000379,2026-06-06,RM_0004,CL_00130,31250.16
TGS_000208,2026-04-29,RM_0004,CL_00799,33543.08
TGS_001278,2026-05-22,RM_0049,CL_00218,27527.23
TGS_002171,2026-06-23,RM_0041,CL_00029,28895.25
TGS_001197,2026-06-23,RM_0004,CL_00226,45873.64
TGS_002433,2026-05-23,RM_0043,CL_00033,63247.8
TGS_002339,2026-05-03,RM_0006,CL_00815,70295.8
TGS_000122,2026-04-07,RM_0010,CL_00835,71294.01
TGS_002808,2026-04-18,RM_0028,CL_00079,38945.36
TGS_000461,2026-04-15,RM_0015,CL_00437,47822.13
TGS_000986,2026-06-12,RM_0012,CL_00685,63096.14
TGS_002049,2026-04-05,RM_0027,CL_00399,71645.23
TGS_000511,2026-04-29,RM_0058,CL_00466,29272.31
TGS_002528,2026-04-15,RM_0006,CL_00815,23220.67
TGS_000631,2026-04-19,RM_0028,CL_00145,39028.43
TGS_001167,2026-06-29,RM_0043,CL_00781,8550.28
TGS_002036,2026-04-26,RM_0058,CL_00800,7847.0
TGS_002973,2026-04-28,RM_0033,CL_00424,14678.27
TGS_002450,2026-06-17,RM_0041,CL_00507,26358.97
TGS_001937,2026-06-21,RM_0012,CL_00451,54255.61
TGS_001555,2026-04-13,RM_0044,CL_00357,64187.78
TGS_002345,2026-05-11,RM_0008,CL_00023,26757.52
TGS_000758,2026-05-27,RM_0022,CL_00664,48343.56
TGS_000992,2026-05-03,RM_0028,CL_00133,50860.14
TGS_001469,2026-05-07,RM_0006,CL_00815,27226.18
TGS_001709,2026-05-02,RM_0004,CL_00239,53697.57
TGS_000084,2026-06-23,RM_0006,CL_00774,56985.53
TGS_000354,2026-04-14,RM_0004,CL_00836,63973.17
TGS_002665,2026-05-27,RM_0016,CL_00446,11748.71
TGS_000880,2026-06-02,RM_0011,CL_00314,32057.81
TGS_000548,2026-06-02,RM_0039,CL_00802,8269.61
TGS_001820,2026-05-17,RM_0047,CL_00017,56435.1
TGS_000545,2026-06-04,RM_0053,CL_00595,31613.48
TGS_002987,2026-04-14,RM_0057,CL_00329,70135.96
TGS_002105,2026-05-07,RM_0037,CL_00785,48966.0
TGS_000406,2026-04-29,RM_0060,CL_00222,15986.68
TGS_000525,2026-05-24,RM_0015,CL_00059,41784.33
TGS_002604,2026-05-10,RM_0004,CL_00075,66031.95
TGS_001529,2026-04-24,RM_0040,CL_00644,25399.61
TGS_002606,2026-06-03,RM_0028,CL_00275,30147.67
TGS_001684,2026-04-12,RM_0002,CL_00004,8247.52
TGS_000672,2026-06-26,RM_0058,CL_00234,70504.08
TGS_000522,2026-05-02,RM_0039,CL_00053,66252.52
TGS_001987,2026-06-20,RM_0006,CL_00841,54649.31
TGS_000529,2026-06-15,RM_0027,CL_00331,54821.44
TGS_002441,2026-06-11,RM_0049,CL_00409,52763.46
TGS_000948,2026-06-12,RM_0047,CL_00738,31823.42
TGS_000077,2026-05-31,RM_0041,CL_00488,70394.87
TGS_002629,2026-05-31,RM_0047,CL_00596,54362.82
TGS_001004,2026-06-02,RM_0052,CL_00870,25786.75
TGS_001077,2026-07-03,RM_0053,CL_00098,43486.03
TGS_001831,2026-06-28,RM_0041,CL_00029,44453.5
TGS_001480,2026-04-22,RM_0043,CL_00422,51206.93
TGS_000540,2026-05-10,RM_0027,CL_00884,48638.65
TGS_000802,2026-04-28,RM_0069,CL_00533,63372.15
TGS_000585,2026-05-22,RM_0016,CL_00478,9780.73
TGS_000086,2026-04-07,RM_0017,CL_00604,63736.36
TGS_002945,14-04-2026,RM_0001,CL_00463,11938.26
TGS_000307,2026-06-22,RM_0058,CL_00473,16173.73
TGS_001074,2026-05-30,RM_0006,CL_00405,66743.07
TGS_002330,2026-05-11,RM_0033,CL_00578,3311.41
TGS_000557,2026-04-19,RM_0053,CL_00770,64065.69
TGS_002127,2026-04-14,RM_0017,CL_00604,56637.0
TGS_000936,2026-06-18,RM_0015,CL_00692,12942.52
TGS_001580,2026-05-01,RM_0037,CL_00113,28434.05
TGS_001593,2026-06-17,RM_0039,CL_00704,57018.73
TGS_001299,2026-05-17,RM_0049,CL_00610,12809.18
TGS_002880,2026-05-30,RM_0016,CL_00122,13413.64
TGS_002530,2026-06-01,RM_0039,CL_00826,4358.31
TGS_002303,2026-04-13,RM_0006,CL_00647,62485.08
TGS_001694,2026-06-07,RM_0002,CL_00781,28970.32
TGS_000939,2026-05-20,RM_0040,CL_00163,20535.54
