rm_id,Region,Client_ID,Client_Segment,Transaction_id,Transaction_date,Delivery_Equity_Revenue_HouseCall,Delivery_Equity_Revenue_NonHouseCall,Cash_Intraday_Revenue_HouseCall,Cash_Intraday_Revenue_NonHouseCall,FnO_Revenue_NonHouseCall,FnO_Revenue_HouseCall,Commodity_Revenue_HouseCall,Commodity_Revenue_NonHouseCall,offline_revenue,online_revenue,net_revenue
RM_0053,North,CL_00850,HNI,TXN_0001121,2026-06-19,0.0,0.0,5129.73,0.0,0.0,0.0,0.0,0.0,5129.73,0.0,5129.73
RM_0045,East,CL_00576,Retail,TXN_0005863,2026-04-08,0.0,0.0,0.0,18747.53,8428.75,0.0,0.0,14755.9,0.0,41932.18,41932.18
RM_0039,,CL_00487,Retail,TXN_0007137,2026-05-23,4093.79,0.0,0.0,0.0,10590.49,0.0,0.0,15193.36,4093.79,25783.85,29877.64
RM_0041,North,CL_00496,HNI,TXN_0009903,2026-04-30,7612.23,0.0,0.0,0.0,0.0,0.0,3038.62,0.0,10650.85,0.0,10650.85
RM_0002,North,CL_00183,HNI,TXN_0003976,2026-05-20,12960.21,0.0,18199.18,0.0,0.0,0.0,0.0,0.0,31159.39,0.0,31159.39
RM_0060,Central,CL_00344,Retail,TXN_0001637,2026-04-07,0.0,0.0,0.0,0.0,12061.97,6002.56,0.0,0.0,6002.56,12061.97,18064.53
RM_0009,West,CL_00688,HNI,TXN_0011020,2026-06-04,20128.03,5380.07,0.0,0.0,0.0,0.0,0.0,0.0,20128.03,5380.07,25508.1
RM_0028,South,CL_00832,HNI,TXN_0000991,2026-04-26,0.0,0.0,0.0,0.0,0.0,17257.81,0.0,0.0,17257.81,0.0,17257.81
RM_0006,East,CL_00779,Corporate,TXN_0014950,2026-05-12,0.0,0.0,0.0,0.0,13852.65,5751.72,0.0,0.0,5751.72,13852.65,19604.37
RM_0041,North,CL_00150,Retail,TXN_0007002,2026-05-17,0.0,0.0,0.0,2715.94,14728.38,0.0,20157.86,0.0,20157.86,17444.32,37602.18
RM_0058,West,CL_00574,Retail,TXN_0004815,2026-04-13,0.0,19029.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19029.59,19029.59
RM_0041,North,CL_00613,Retail,TXN_0001327,2026-05-29,0.0,0.0,0.0,9841.8,0.0,0.0,0.0,15760.2,0.0,25602.0,25602.0
RM_0006,East,CL_00646,Retail,TXN_0005248,2026-06-17,13865.53,21756.28,0.0,0.0,1377.65,0.0,0.0,6528.62,13865.53,29662.55,43528.08
RM_0017,East,CL_00070,Retail,TXN_0006899,2026-04-22,0.0,15093.43,0.0,6270.66,0.0,0.0,14309.76,15299.77,14309.76,36663.86,50973.62
RM_0052,West,CL_00731,HNI,TXN_0011018,2026-04-15,0.0,0.0,0.0,0.0,732.2,0.0,1270.47,0.0,1270.47,732.2,2002.67
RM_0045,East,CL_00411,HNI,TXN_0001861,2026-05-05,0.0,14228.31,0.0,0.0,0.0,5943.54,0.0,0.0,5943.54,14228.31,20171.85
RM_0006,East,CL_00881,HNI,TXN_0001123,2026-06-11,0.0,0.0,0.0,9152.7,0.0,0.0,0.0,0.0,0.0,9152.7,9152.7
RM_0053,North,CL_00497,Retail,TXN_0014813,2026-04-10,15630.56,0.0,0.0,0.0,0.0,0.0,7950.03,0.0,23580.59,0.0,23580.59
RM_0015,West,CL_00435,HNI,TXN_0000341,2026-04-17,0.0,0.0,14019.67,20449.41,0.0,0.0,0.0,0.0,14019.67,20449.41,34469.08
RM_0006,East,CL_00780,Ultra HNI,TXN_0012964,2026-06-12,8295.87,0.0,0.0,0.0,0.0,0.0,21708.82,4891.72,30004.69,4891.72,34896.41
RM_0053,North,CL_00131,Retail,TXN_0004462,2026-05-15,0.0,8610.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8610.9,8610.9
RM_0027,North,CL_00090,Retail,TXN_0008978,2026-04-30,0.0,0.0,0.0,0.0,0.0,0.0,9516.37,0.0,9516.37,0.0,9516.37
RM_0039,East,CL_00651,HNI,TXN_0007119,2026-05-25,14665.38,14868.0,0.0,0.0,0.0,0.0,6412.4,0.0,21077.78,14868.0,35945.78
RM_0027,North,CL_00583,Retail,TXN_0012080,2026-05-07,0.0,9000.2,0.0,0.0,4517.98,12355.32,0.0,0.0,12355.32,13518.18,25873.5
RM_0015,West,CL_00726,Retail,TXN_0001477,2026-05-26,0.0,0.0,0.0,5467.6,10711.29,0.0,3651.02,14177.83,3651.02,30356.72,34007.74
RM_0033,West,CL_00236,HNI,TXN_0011403,2026-04-05,0.0,0.0,0.0,13584.82,0.0,0.0,0.0,0.0,0.0,13584.82,13584.82
RM_0002,North,CL_00077,Ultra HNI,TXN_0011652,2026-06-05,21998.7,0.0,583.19,0.0,0.0,0.0,0.0,5309.41,22581.89,5309.41,27891.3
RM_0002,North,CL_00898,HNI,TXN_0014755,2026-06-04,0.0,0.0,0.0,8330.66,13739.69,0.0,12602.38,0.0,12602.38,22070.35,34672.73
RM_0022,North,CL_00026,HNI,TXN_0008989,2026-05-30,0.0,0.0,0.0,15375.22,0.0,14651.15,0.0,10821.78,14651.15,26197.0,40848.15
RM_0017,East,CL_00751,HNI,TXN_0012503,2026-05-20,0.0,0.0,21001.41,15267.09,12661.02,0.0,0.0,13049.41,21001.41,40977.52,61978.93
RM_0001,East,CL_00155,HNI,TXN_0013534,2026-06-02,0.0,0.0,0.0,0.0,0.0,20727.76,0.0,1266.86,20727.76,1266.86,21994.62
RM_0002,North,CL_00403,HNI,TXN_0003463,2026-06-13,1882.45,0.0,0.0,0.0,10524.99,8570.73,7033.84,0.0,17487.02,10524.99,28012.01
RM_0028,South,CL_00275,HNI,TXN_0000604,2026-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4888.01,0.0,4888.01,4888.01
RM_0012,East,CL_00893,Retail,TXN_0001938,2026-06-16,0.0,0.0,0.0,0.0,0.0,19104.39,0.0,0.0,19104.39,0.0,19104.39
RM_0001,East,CL_00330,Retail,TXN_0013691,2026-04-21,0.0,0.0,995.94,0.0,0.0,0.0,0.0,0.0,995.94,0.0,995.94
RM_0010,Central,CL_00655,Retail,TXN_0009823,2026-05-13,3688.56,0.0,4196.11,0.0,0.0,0.0,0.0,0.0,7884.67,0.0,7884.67
RM_0022,North,CL_00413,Ultra HNI,TXN_0003557,2026-04-07,0.0,0.0,6827.15,0.0,0.0,0.0,0.0,10381.91,6827.15,10381.91,17209.06
RM_0043,Central,CL_00794,Corporate,TXN_0008139,2026-04-28,0.0,0.0,0.0,0.0,20302.82,0.0,20771.44,6023.57,20771.44,26326.39,47097.83
RM_0008,South,CL_00164,HNI,TXN_0014475,2026-05-02,0.0,0.0,0.0,18906.31,0.0,0.0,0.0,0.0,0.0,18906.31,18906.31
RM_0060,Central,CL_00017,Retail,TXN_0012134,2026-06-08,0.0,0.0,4934.14,0.0,0.0,0.0,0.0,0.0,4934.14,0.0,4934.14
RM_0052,West,CL_00530,Retail,TXN_0000908,2026-04-10,0.0,0.0,0.0,0.0,5976.53,11403.36,0.0,0.0,11403.36,5976.53,17379.89
RM_0041,North,CL_00128,Retail,TXN_0002490,2026-04-18,0.0,0.0,1708.93,0.0,0.0,0.0,20406.8,0.0,22115.73,0.0,22115.73
RM_0017,East,CL_00255,HNI,TXN_0014194,2026-04-30,0.0,0.0,0.0,6634.24,0.0,0.0,0.0,0.0,0.0,6634.24,6634.24
RM_0015,West,CL_00193,Retail,TXN_0008809,2026-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21627.51,0.0,21627.51,21627.51
RM_0045,East,CL_00659,HNI,TXN_0011399,2026-05-08,9549.25,8611.03,0.0,0.0,0.0,0.0,0.0,15324.26,9549.25,23935.29,33484.54
RM_0031,North,CL_00020,Corporate,TXN_0011829,2026-04-25,3367.27,0.0,0.0,0.0,0.0,19423.22,0.0,0.0,22790.49,0.0,22790.49
RM_0004,South,CL_00041,Retail,TXN_0014494,2026-04-08,0.0,0.0,0.0,7844.06,0.0,0.0,0.0,0.0,0.0,7844.06,7844.06
RM_0015,West,CL_00394,Corporate,TXN_0014897,2026-06-17,0.0,3098.76,15640.36,0.0,0.0,0.0,0.0,0.0,15640.36,3098.76,18803.54
RM_0004,South,CL_00142,Retail,TXN_0009677,2026-05-01,2561.05,0.0,0.0,0.0,0.0,0.0,11609.68,13968.4,14170.73,13968.4,28139.13
RM_0006,East,CL_00506,HNI,TXN_0000949,2026-05-18,8623.34,0.0,0.0,17429.04,0.0,20709.97,0.0,0.0,29333.31,17429.04,46762.35
RM_0043,Central,CL_00033,Retail,TXN_0010888,2026-05-27,0.0,2903.7,0.0,21614.33,5469.97,0.0,0.0,0.0,0.0,29988.0,29988.0
RM_0010,Central,CL_00835,Corporate,TXN_0014156,2026-05-21,0.0,13645.49,0.0,0.0,0.0,0.0,3555.56,0.0,3555.56,13645.49,17201.05
RM_0012,East,CL_00893,Retail,TXN_0005440,2026-04-10,0.0,0.0,0.0,11391.33,0.0,0.0,19312.26,0.0,19312.26,11391.33,30703.59
RM_0043,Central,CL_00804,Retail,TXN_0003991,2026-06-13,0.0,0.0,0.0,0.0,20411.8,0.0,19356.45,2950.17,19356.45,23361.97,42718.42
RM_0002,North,CL_00010,HNI,TXN_0002439,2026-04-18,0.0,0.0,0.0,0.0,13786.36,0.0,4909.69,0.0,4909.69,13786.36,18696.05
RM_0031,North,CL_00292,HNI,TXN_0004136,2026-05-26,0.0,0.0,1422.6,0.0,20791.75,2358.84,4677.47,0.0,8458.91,20791.75,29250.66
RM_0049,East,CL_00501,Retail,TXN_0012340,2026-04-28,0.0,0.0,0.0,14973.65,0.0,0.0,0.0,9594.11,0.0,24567.76,24567.76
RM_0035,North,CL_00513,Retail,TXN_0010376,2026-04-10,0.0,0.0,0.0,16571.4,0.0,14226.27,0.0,20518.29,14226.27,37089.69,51315.96
RM_0053,North,CL_00005,Retail,TXN_0013246,2026-04-29,0.0,8124.3,4651.95,0.0,0.0,0.0,5410.62,0.0,10062.57,8124.3,18186.87
RM_0017,East,CL_00373,Corporate,TXN_0010958,2026-04-06,6446.61,0.0,5523.45,10463.7,0.0,0.0,4333.39,0.0,16303.45,10463.7,26767.15
RM_0039,East,CL_00547,HNI,TXN_0014416,2026-05-16,9561.05,0.0,16270.6,5598.59,0.0,0.0,0.0,0.0,25831.65,5598.59,31430.24
RM_0039,East,CL_00826,Ultra HNI,TXN_0000695,2026-05-31,0.0,0.0,12094.31,0.0,0.0,0.0,10768.43,0.0,22862.74,0.0,22862.74
RM_0002,North,CL_00213,Ultra HNI,TXN_0007325,2026-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14172.86,0.0,14172.86,14172.86
RM_0027,North,CL_00097,Retail,TXN_0002373,2026-06-12,0.0,0.0,15106.32,0.0,13458.87,0.0,0.0,0.0,15106.32,13458.87,28565.19
RM_0017,East,CL_00419,Retail,TXN_0004548,2026-04-27,0.0,6585.03,11926.1,0.0,0.0,21065.85,7686.01,0.0,40677.96,6585.03,47262.99
RM_0027,North,CL_00294,Retail,TXN_0001416,2026-06-17,1337.03,0.0,14180.18,0.0,0.0,0.0,7187.49,0.0,22704.7,0.0,22704.7
RM_0044,South,CL_00754,Retail,TXN_0011849,2026-04-24,0.0,0.0,18373.42,13885.97,0.0,17750.91,0.0,668.51,36124.33,14554.48,50678.81
RM_0040,Central,CL_00154,HNI,TXN_0003033,2026-04-27,0.0,0.0,5102.81,0.0,0.0,0.0,0.0,0.0,5102.81,0.0,5102.81
RM_0060,Central,CL_00344,Retail,TXN_0013731,2026-05-16,9696.82,19003.2,0.0,0.0,0.0,0.0,0.0,6572.35,9696.82,25575.55,35272.37
RM_0021,North,CL_00048,Retail,TXN_0007173,2026-06-18,0.0,0.0,0.0,0.0,0.0,0.0,10746.95,17240.49,10746.95,17240.49,27987.44
RM_0047,Central,CL_00538,HNI,TXN_0000833,2026-04-28,0.0,0.0,20994.9,1498.16,0.0,0.0,0.0,0.0,20994.9,1498.16,22493.06
RM_0043,Central,CL_00328,Retail,TXN_0009730,2026-06-13,0.0,0.0,509.82,1354.38,0.0,0.0,16716.63,6026.73,17226.45,7381.11,24607.56
RM_0007,South,CL_00452,Ultra HNI,TXN_0009463,2026-04-15,0.0,0.0,12535.82,5298.03,0.0,0.0,0.0,0.0,12535.82,5298.03,17833.85
RM_0015,West,CL_00726,Retail,TXN_0014111,2026-06-15,14059.21,0.0,0.0,0.0,7004.85,0.0,0.0,2127.27,14059.21,9132.12,23191.33
RM_0010,Central,CL_00835,Corporate,TXN_0009810,2026-05-19,0.0,0.0,8964.5,7965.94,0.0,10936.24,821.08,0.0,20721.82,7965.94,28687.76
RM_0053,North,CL_00657,Retail,TXN_0001533,2026-05-23,12279.02,9309.99,0.0,0.0,1226.06,0.0,0.0,3342.66,12279.02,13878.71,26157.73
RM_0006,East,CL_00265,HNI,TXN_0011455,2026-05-21,20704.47,737.39,0.0,12221.14,0.0,12555.83,0.0,0.0,33260.3,12958.53,46218.83
RM_0028,South,CL_00712,Retail,TXN_0000099,2026-05-11,0.0,14562.96,21769.4,0.0,0.0,0.0,0.0,0.0,21769.4,14562.96,36332.36
RM_0028,South,CL_00765,Retail,TXN_0000200,2026-04-05,0.0,8010.97,0.0,1780.91,0.0,0.0,0.0,0.0,0.0,9791.88,9791.88
RM_0008,South,CL_00727,Retail,TXN_0008106,2026-05-19,12049.29,0.0,0.0,12081.17,0.0,0.0,0.0,0.0,12049.29,12081.17,24130.46
RM_0012,East,CL_00238,Corporate,TXN_0005084,2026-06-02,20899.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20899.41,0.0,20899.41
RM_0016,East,CL_00246,Retail,TXN_0005018,2026-05-31,0.0,0.0,15712.19,0.0,8182.07,0.0,0.0,0.0,15712.19,8182.07,23894.26
RM_0017,East,CL_00022,Retail,TXN_0012796,2026-05-12,20486.53,0.0,0.0,0.0,0.0,21014.39,13931.06,0.0,55431.98,0.0,55431.98
RM_0008,South,CL_00727,Retail,TXN_0003013,2026-05-04,0.0,11229.03,0.0,0.0,16419.24,11537.54,0.0,0.0,11537.54,27648.27,39185.81
RM_0027,North,CL_00081,Retail,TXN_0010391,2026-04-11,0.0,10844.23,0.0,2796.46,0.0,15204.7,21683.71,0.0,36888.41,13640.69,50529.1
RM_0041,North,CL_00324,HNI,TXN_0003924,2026-06-16,0.0,2012.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.28,2012.28
RM_0001,East,CL_00072,Retail,TXN_0011464,2026-05-04,0.0,0.0,0.0,0.0,0.0,21590.55,6772.54,6649.73,28363.09,6649.73,35012.82
RM_0008,South,CL_00493,Retail,TXN_0014404,2026-06-03,0.0,0.0,6884.02,0.0,0.0,0.0,0.0,0.0,6884.02,0.0,6884.02
RM_0037,South,CL_00414,Retail,TXN_0002941,2026-05-19,0.0,0.0,10115.39,0.0,0.0,0.0,0.0,4109.69,10115.39,4109.69,14225.08
RM_0006,East,CL_00542,Retail,TXN_0003229,2026-05-27,0.0,19155.06,0.0,0.0,0.0,0.0,1263.97,0.0,1263.97,19155.06,20419.03
RM_0041,North,CL_00656,HNI,TXN_0012061,2026-04-09,0.0,5754.4,13581.22,20466.64,0.0,0.0,20496.5,0.0,34077.72,26221.04,60298.76
RM_0016,East,CL_00590,HNI,TXN_0013860,2026-04-14,0.0,949.82,0.0,17884.31,16844.39,0.0,17057.48,0.0,17057.48,35678.52,52736.0
RM_0053,North,CL_00005,Retail,TXN_0000708,2026-04-21,0.0,0.0,3442.27,0.0,0.0,3999.97,0.0,0.0,7442.24,0.0,7442.24
RM_0054,West,CL_00559,Retail,TXN_0009619,2026-05-02,5807.81,0.0,0.0,0.0,17704.42,0.0,0.0,0.0,5807.81,17704.42,23512.23
RM_0004,South,CL_00861,Retail,TXN_0014542,2026-05-05,0.0,20713.85,0.0,10033.8,0.0,0.0,0.0,0.0,0.0,30747.65,30747.65
RM_0001,East,CL_00463,Retail,TXN_0004754,2026-04-12,14684.88,0.0,0.0,0.0,0.0,0.0,0.0,19124.37,14684.88,19124.37,33809.25
RM_0028,South,CL_00079,Retail,TXN_0008891,2026-06-12,0.0,0.0,0.0,4826.54,0.0,13106.61,0.0,0.0,13106.61,4826.54,17933.15
RM_0008,South,CL_00722,Retail,TXN_0001786,2026-05-28,9872.11,751.19,0.0,19354.45,0.0,0.0,0.0,0.0,9872.11,20105.64,29977.75
RM_0056,North,CL_00768,HNI,TXN_0014763,2026-06-12,7700.62,6857.53,0.0,0.0,0.0,0.0,0.0,21042.96,7700.62,27900.49,35601.11
RM_0001,East,CL_00650,Retail,TXN_0008557,2026-06-08,2931.31,0.0,21787.02,0.0,0.0,0.0,17982.08,0.0,42700.41,0.0,42700.41
RM_0037,,CL_00414,Retail,TXN_0006677,2026-06-13,15240.79,961.89,0.0,0.0,0.0,7606.85,0.0,11765.76,22847.64,12727.65,35575.29
RM_0033,West,CL_00190,Retail,TXN_0000740,2026-06-09,16914.05,0.0,0.0,0.0,9070.72,0.0,0.0,2658.11,16914.05,11728.83,28642.88
RM_0039,East,CL_00254,Retail,TXN_0001966,2026-05-28,0.0,0.0,0.0,0.0,0.0,4614.86,0.0,0.0,4614.86,0.0,4614.86
RM_0027,North,CL_00272,HNI,TXN_0009303,2026-06-17,0.0,0.0,0.0,2352.68,0.0,0.0,0.0,0.0,0.0,2352.68,2352.68
RM_0027,North,CL_00563,Retail,TXN_0002012,2026-05-15,0.0,0.0,2333.33,17530.28,0.0,0.0,0.0,0.0,2333.33,17530.28,19863.61
RM_0049,East,CL_00166,Retail,TXN_0013429,2026-05-11,0.0,18470.43,0.0,0.0,0.0,0.0,0.0,11594.53,0.0,30064.96,30064.96
RM_0058,West,CL_00574,Retail,TXN_0013062,2026-04-18,0.0,0.0,4331.47,0.0,0.0,0.0,16125.31,0.0,20456.78,0.0,20456.78
RM_0004,South,CL_00453,Retail,TXN_0009718,2026-05-09,20196.04,0.0,16978.55,0.0,0.0,10172.17,0.0,2209.52,47346.76,2209.52,49556.28
RM_0033,West,CL_00612,HNI,TXN_0014820,2026-04-26,0.0,0.0,18526.85,0.0,0.0,0.0,0.0,9212.15,18526.85,9212.15,27739.0
RM_0008,South,CL_00727,Retail,TXN_0014661,2026-05-05,0.0,0.0,0.0,17059.16,0.0,18079.89,8842.6,0.0,26922.49,17059.16,43981.65
RM_0043,Central,CL_00172,HNI,TXN_0009590,2026-05-28,0.0,0.0,4425.91,10480.87,0.0,0.0,0.0,5627.04,4425.91,16107.91,20533.82
RM_0016,East,CL_00446,HNI,TXN_0009911,2026-05-27,0.0,0.0,0.0,2148.63,0.0,2490.82,0.0,11269.61,2490.82,13418.24,16157.22
RM_0001,East,CL_00650,Retail,TXN_0001615,2026-04-21,0.0,0.0,0.0,0.0,0.0,12481.78,0.0,17946.54,12481.78,17946.54,30428.32
RM_0006,East,CL_00553,Retail,TXN_0012462,2026-04-06,0.0,0.0,704.32,0.0,6401.45,15287.3,0.0,0.0,15991.62,6401.45,22393.07
RM_0043,Central,CL_00306,Retail,TXN_0004791,2026-05-20,0.0,0.0,0.0,0.0,17737.83,9813.23,0.0,0.0,9813.23,17737.83,27551.06
RM_0015,West,CL_00748,HNI,TXN_0010182,2026-05-01,12716.71,0.0,11288.77,0.0,15314.0,0.0,0.0,0.0,24005.48,15314.0,39319.48
RM_0001,East,CL_00750,HNI,TXN_0002118,2026-06-04,2407.38,0.0,0.0,0.0,0.0,1554.01,0.0,0.0,3961.39,0.0,3961.39
RM_0052,West,CL_00530,Retail,TXN_0011151,2026-04-26,17111.32,0.0,0.0,17558.53,5879.53,0.0,0.0,0.0,17111.32,23438.06,40549.38
RM_0041,North,CL_00363,Retail,TXN_0003766,2026-04-11,0.0,0.0,0.0,0.0,4571.74,20452.02,0.0,0.0,20452.02,4571.74,25023.76
RM_0049,East,CL_00561,Ultra HNI,TXN_0000080,2026-04-14,20209.36,8614.0,0.0,0.0,0.0,0.0,0.0,19636.8,20209.36,28250.8,48460.16
RM_0040,Central,CL_00334,HNI,TXN_0012106,2026-04-16,0.0,10927.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10927.71,10927.71
RM_0008,South,CL_00454,Retail,TXN_0005142,2026-05-06,0.0,0.0,0.0,0.0,16738.05,0.0,0.0,0.0,0.0,16738.05,16738.05
RM_0027,North,CL_00448,Retail,TXN_0012577,2026-04-12,0.0,0.0,0.0,8624.14,0.0,9334.32,0.0,0.0,9334.32,8624.14,17958.46
RM_0008,South,CL_00323,Retail,TXN_0009864,2026-05-17,12531.38,11932.53,0.0,0.0,0.0,0.0,0.0,14585.99,12531.38,26518.52,39049.9
RM_0021,North,CL_00697,Retail,TXN_0011540,2026-05-14,0.0,0.0,18886.99,0.0,18554.58,0.0,0.0,0.0,18886.99,18554.58,37441.57
RM_0001,East,CL_00650,Retail,TXN_0010293,2026-05-21,0.0,0.0,5277.67,0.0,0.0,0.0,0.0,0.0,5277.67,0.0,5277.67
RM_0028,South,CL_00106,Retail,TXN_0008933,2026-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16442.12,0.0,16442.12,16442.12
RM_0027,North,CL_00426,HNI,TXN_0008507,2026-04-16,0.0,12121.07,0.0,0.0,0.0,9501.77,0.0,0.0,9501.77,12121.07,21622.84
RM_0058,West,CL_00586,Retail,TXN_0004202,2026-06-17,0.0,0.0,17642.38,7543.29,13596.08,21710.84,0.0,0.0,39353.22,21139.37,60492.59
RM_0012,East,CL_00713,Retail,TXN_0004108,2026-05-29,0.0,7364.21,0.0,0.0,0.0,0.0,9783.56,0.0,9783.56,7364.21,17147.77
RM_0015,West,CL_00813,HNI,TXN_0014810,2026-05-17,0.0,0.0,0.0,0.0,0.0,0.0,1056.38,0.0,1056.38,0.0,1056.38
RM_0017,East,CL_00759,HNI,TXN_0004046,2026-04-16,2974.09,0.0,14299.77,7661.77,0.0,0.0,8905.57,0.0,26179.43,7661.77,33841.2
RM_0058,,CL_00673,HNI,TXN_0014092,2026-04-16,5464.71,0.0,0.0,5545.8,0.0,0.0,0.0,0.0,5464.71,5545.8,11010.51
RM_0002,North,CL_00581,HNI,TXN_0002753,2026-05-21,11360.18,0.0,17793.56,0.0,0.0,0.0,0.0,0.0,29153.74,0.0,29153.74
RM_0043,Central,CL_00567,Retail,TXN_0005687,2026-05-30,0.0,0.0,0.0,0.0,0.0,9179.62,0.0,0.0,9179.62,0.0,9179.62
RM_0043,Central,CL_00856,HNI,TXN_0012921,2026-06-04,0.0,0.0,2126.83,13935.85,11880.24,0.0,0.0,0.0,2126.83,25816.09,27942.92
RM_0033,West,CL_00315,Retail,TXN_0012561,2026-06-01,0.0,0.0,16425.19,11525.94,0.0,3308.08,647.61,0.0,20380.88,11525.94,31906.82
RM_0040,Central,CL_00036,HNI,TXN_0014062,2026-04-27,0.0,5373.05,0.0,0.0,0.0,0.0,1074.62,0.0,1074.62,5373.05,6447.67
RM_0043,,CL_00579,Retail,TXN_0005097,2026-04-25,1392.87,0.0,0.0,2486.19,0.0,11903.92,0.0,7518.4,13296.79,10004.59,23301.38
RM_0027,North,CL_00884,HNI,TXN_0007334,2026-06-05,0.0,0.0,0.0,0.0,0.0,0.0,19889.79,0.0,19889.79,0.0,19889.79
RM_0002,North,CL_00581,HNI,TXN_0012511,2026-05-13,7099.83,0.0,0.0,0.0,0.0,3033.7,0.0,0.0,10133.53,0.0,10133.53
RM_0002,North,CL_00213,Ultra HNI,TXN_0007644,2026-05-24,0.0,5922.12,0.0,0.0,19736.68,0.0,0.0,0.0,0.0,25658.8,25658.8
RM_0028,South,CL_00605,Retail,TXN_0003858,2026-05-04,0.0,802.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802.05,802.05
RM_0041,North,CL_00150,Retail,TXN_0004249,2026-06-07,0.0,0.0,0.0,0.0,0.0,0.0,9800.62,0.0,9800.62,0.0,9800.62
RM_0027,North,CL_00331,Retail,TXN_0003575,2026-05-08,11127.2,0.0,13393.64,0.0,0.0,0.0,11651.93,0.0,36172.77,0.0,36172.77
RM_0044,South,CL_00801,HNI,TXN_0000534,2026-04-29,7090.95,16749.71,0.0,0.0,0.0,0.0,15441.15,0.0,22532.1,16749.71,39281.81
RM_0040,Central,CL_00372,Ultra HNI,TXN_0004439,2026-05-19,0.0,19621.32,19312.3,0.0,0.0,0.0,15029.83,0.0,34342.13,19621.32,53963.45
RM_0028,South,CL_00079,Retail,TXN_0009422,2026-05-20,0.0,13864.76,0.0,0.0,15262.72,0.0,0.0,0.0,0.0,29127.48,29127.48
RM_0040,Central,CL_00629,Retail,TXN_0005431,2026-06-05,0.0,0.0,0.0,0.0,4867.84,0.0,0.0,12281.5,0.0,17149.34,17149.34
RM_0027,North,CL_00362,Retail,TXN_0009616,2026-04-11,14280.61,0.0,0.0,9678.31,8059.58,0.0,0.0,0.0,14280.61,17737.89,32018.5
RM_0043,Central,CL_00528,HNI,TXN_0010118,2026-05-20,0.0,0.0,20998.73,0.0,0.0,3106.68,0.0,0.0,24105.41,0.0,24105.41
RM_0037,South,CL_00364,Retail,TXN_0007664,2026-05-13,0.0,0.0,0.0,0.0,17721.43,0.0,0.0,17009.43,0.0,34730.86,34730.86
RM_0027,North,CL_00371,Retail,TXN_0007676,2026-05-08,20401.32,1309.43,5940.55,0.0,0.0,0.0,0.0,0.0,26341.87,1309.43,27651.3
RM_0049,East,CL_00114,HNI,TXN_0006739,2026-04-09,0.0,0.0,0.0,3042.25,6351.15,0.0,0.0,0.0,0.0,9393.4,9393.4
RM_0028,South,CL_00712,Retail,TXN_0002124,2026-06-16,0.0,0.0,13817.08,21082.31,0.0,0.0,0.0,0.0,13817.08,21082.31,34899.39
RM_0054,West,CL_00829,Retail,TXN_0000719,2026-04-28,0.0,0.0,16431.38,0.0,0.0,0.0,0.0,0.0,16431.38,0.0,16431.38
RM_0037,South,CL_00345,Retail,TXN_0005306,2026-04-06,7962.42,11303.71,6588.12,0.0,0.0,0.0,0.0,0.0,14550.54,11303.71,25854.25
RM_0040,Central,CL_00052,Ultra HNI,TXN_0008122,2026-05-08,0.0,5872.08,0.0,0.0,0.0,14282.0,0.0,20580.71,14282.0,26452.79,40734.79
RM_0049,East,CL_00764,Retail,TXN_0010321,2026-05-24,18008.06,0.0,0.0,7328.35,0.0,0.0,0.0,0.0,18008.06,7328.35,25436.96
RM_0017,East,CL_00705,Retail,TXN_0003529,2026-06-18,0.0,0.0,0.0,0.0,0.0,21873.39,12893.47,0.0,34766.86,0.0,34766.86
RM_0056,North,CL_00198,HNI,TXN_0012597,2026-04-06,0.0,0.0,0.0,0.0,0.0,0.0,3707.95,10164.36,3707.95,10164.36,13872.31
RM_0040,Central,CL_00181,Retail,TXN_0008295,2026-04-08,0.0,0.0,10755.2,0.0,0.0,9551.82,0.0,0.0,20307.02,0.0,20307.02
RM_0002,North,CL_00494,Retail,TXN_0011231,2026-04-20,8163.88,0.0,19789.2,0.0,0.0,0.0,9853.7,0.0,37806.78,0.0,37806.78
RM_0047,Central,CL_00596,Retail,TXN_0007280,2026-05-08,9735.61,0.0,0.0,0.0,15196.03,0.0,11230.82,17072.61,20966.43,32268.64,53235.07
RM_0004,South,CL_00861,Retail,TXN_0008013,2026-04-29,0.0,3224.58,0.0,0.0,0.0,16398.56,19119.78,0.0,35518.34,3224.58,38742.92
RM_0015,West,CL_00877,Ultra HNI,TXN_0011088,2026-04-13,0.0,0.0,5185.68,0.0,0.0,14287.0,0.0,0.0,19472.68,0.0,19472.68
RM_0027,North,CL_00286,Corporate,TXN_0000720,2026-06-18,0.0,0.0,0.0,7489.7,0.0,0.0,0.0,0.0,0.0,7489.7,7489.7
